    0.238207099001356593E+01   -0.232351537154374288E+01   -0.993626557428252233E+00    0.577811243407171468E-04    0.706283966462559491E-04    0.168953387473667037E-03    0.578076650843363460E+00    0.369639591625759489E+00    0.348648289684687418E+00    0.604213118783444081E+00   -0.992128851777287379E+00    0.103442772497520003E-03    0.268963817539056627E-03    0.161654750671973781E-03    0.136439513325322648E+01    0.909815574834997420E+00    0.211384329757011644E-01   -0.163458438514644477E+00   -0.413996469962839120E+00    0.121182486062959018E-02    0.870399039468076549E-02    0.250651368868466196E-02    0.860677765485588941E+00    0.161942238510708270E+00   -0.378466826247029894E+05
    0.234752323134716701E+01   -0.248192940437496334E+01   -0.998363182020758466E+00    0.657286033801384606E-04    0.603218808886982213E-04    0.115198845170616317E-03    0.133306754457949772E+01    0.234308346738375473E+00    0.331084170659141419E+00    0.199978060896683640E+01   -0.994197029119623044E+00    0.105672627691794375E-03    0.316294098935570407E-03    0.204581158257389817E-03    0.127334163293127767E+01    0.501743842486478853E+00    0.360858782347387927E-01    0.360348352870025757E+00   -0.658694720628382524E+00    0.181162669781431327E-02    0.977659694558889909E-02    0.464374512648188086E-02    0.100345407747340709E+01    0.825039528726461691E-01   -0.378461404420011168E+05
    0.231283446819217531E+01   -0.213706051536168840E+01   -0.999012805027304718E+00    0.660624627379095055E-04    0.777912506895591868E-04    0.119916695959885406E-03    0.811764278835008679E+00    0.299914505237461548E+00    0.364649241846336958E+00    0.169080495543899101E+01   -0.989729851858130782E+00    0.100132137731305212E-03    0.354915554461106178E-03    0.189067220262201013E-03    0.125571915808144707E+01    0.406001221539834367E+00    0.820875276899285695E-02   -0.187002976776978413E+01   -0.236390029433524052E+00    0.760676935203451524E-03    0.932377253234390260E-02    0.537959413890720314E-02    0.101765282715636318E+01    0.106754956594655268E+00   -0.378461182998807635E+05
    0.231339379205857876E+01   -0.226412709093490605E+01   -0.995529895591713010E+00    0.642335424757400485E-04    0.787941479911844568E-04    0.115806069794737300E-03    0.776220912271177843E+00    0.417972837283825283E+00    0.324602308173825183E+00    0.963710811097908682E-01   -0.989331740133941540E+00    0.105700177597440912E-03    0.315985276452117564E-03    0.151104861423454129E-03    0.133303440591427980E+01    0.633947901588023166E+00    0.491472968266303337E-01   -0.245255159001001211E+01   -0.500940374102796016E+00    0.145555886432914084E-02    0.915594000232203449E-02    0.591627833793211943E-02    0.920407614399942342E+00    0.153474520756568922E+00   -0.378455835093528658E+05
    0.234661875642434126E+01   -0.256166195882504599E+01   -0.999298416214902341E+00    0.635903006488541258E-04    0.803080459985040145E-04    0.111920046244731608E-03    0.543968208716027024E+00    0.244877527824195251E+00    0.312459267867157331E+00    0.531238335369064174E+00   -0.996046378700649160E+00    0.105911021287871960E-03    0.305552047061660021E-03    0.207527270658823201E-03    0.135891587409149595E+01    0.435923995892259664E+00    0.521840780327136322E-01   -0.156331350750096565E+01    0.592512762075880772E-01    0.213152987354578308E-02    0.539694039789019586E-02    0.366405194507405827E-02    0.744572393234487984E+00    0.795581418734898349E-01   -0.378454161290553893E+05
    0.235392817964967094E+01   -0.233922155536830845E+01   -0.996695571040684736E+00    0.534063685860051247E-04    0.749179021683795944E-04    0.150776330324031753E-03    0.637267313129311952E+00    0.308103625509142220E+00    0.334353712311982576E+00   -0.162716044688138162E-01   -0.986392100740715927E+00    0.108912005044663529E-03    0.298134653565554299E-03    0.164583201497160340E-03    0.130071912271770196E+01    0.590394960773665267E+00    0.295307553302159289E-02   -0.264660754083412275E+00   -0.258651120624976971E+00    0.165920918162344873E-02    0.876457813051365747E-02    0.558337875086781146E-02    0.921621780153318637E+00    0.959994776862115179E-01   -0.378452762141247949E+05
    0.234725364589125451E+01   -0.159673292504535458E+01   -0.997887328164848708E+00    0.562796453611568768E-04    0.806292850330540611E-04    0.121942184509348263E-03    0.867622182338531833E+00    0.389105841584185430E+00    0.331721183309870771E+00    0.130048345558551759E+01   -0.990528410414293514E+00    0.116276689140577987E-03    0.318153946475941243E-03    0.168017706987743076E-03    0.128863695088184227E+01    0.751174252060649916E+00    0.617708787999736234E-01   -0.133662733706852621E+01   -0.408865379105628701E+00    0.227018046478787063E-02    0.952040366058560898E-02    0.572410044019553647E-02    0.949814389654158209E+00    0.125316891304130207E+00   -0.378452407730376653E+05
    0.234946442484954021E+01   -0.118545399668001483E+01   -0.999749696373810504E+00    0.584410151939421789E-04    0.712305882076845394E-04    0.128028172928506097E-03    0.713173660204971749E+00    0.412695429632382038E+00    0.346950151841879384E+00    0.945108514589115600E+00   -0.993542585928578470E+00    0.108531301193666736E-03    0.285910703748955817E-03    0.148291477857579319E-03    0.124872816418126331E+01    0.766509309416012252E+00    0.245746435331657409E-01   -0.667338118357307497E+00   -0.106553479155426456E+00    0.115996099705532939E-02    0.682726026935618745E-02    0.583019986246146107E-02    0.115580771791863790E+01    0.139780582526276842E+00   -0.378448115189303135E+05
    0.232681276397644066E+01   -0.197761536119567372E+01   -0.998925626289743795E+00    0.577403598511161287E-04    0.724721622664000712E-04    0.110497450571167707E-03    0.352109368419092184E+00    0.370612523506977765E+00    0.359093814394910504E+00    0.388524614814712344E+00   -0.995657254164824312E+00    0.995650152750042971E-04    0.339638767048317566E-03    0.196816234915108654E-03    0.126823911457214367E+01    0.707520719720849067E+00    0.118853463479560127E-01   -0.192547453465533791E+01   -0.758624355600234779E-02    0.181712012132901712E-02    0.830663534225924496E-02    0.566517816105070390E-02    0.666266240401698129E+00    0.145047356762713769E+00   -0.378443143985506977E+05
    0.235189792055245750E+01   -0.181719858264081235E+01   -0.999539856229290757E+00    0.734530596952386912E-04    0.726600833241817818E-04    0.118826839834131848E-03    0.672601629947738644E+00    0.257220043927215147E+00    0.354766220980180180E+00    0.191445750399998005E+01   -0.995575821630370172E+00    0.900860639829212877E-04    0.281763883187851770E-03    0.172890542159375262E-03    0.122938122763787727E+01    0.551240844217307346E+00    0.712629245771740499E-01   -0.161277823523233987E+01   -0.701243971473279881E+00    0.116433967806412689E-02    0.766589681212330714E-02    0.308349942270624410E-02    0.104873432605987871E+01    0.115996537850799164E+00   -0.378442951825730270E+05
