APOGEE_ID, P_knot, s_knot, P_bar, s_bar, P_disc, s_disc, X, Y, Z
b'2M17235716-2904108' , 0.0 , 0.0 , 0.3446119819242992 , 0.0396857338145456 , 0.6537677379901214 , 0.04614861419450211 , -2.817805678401224 , -0.2562932703946221 , 0.4053134420461877
b'2M17235723-1412297' , 0.0 , 0.0 , 0.9999392079160819 , 3.342245991455606e-05 , 5.7241686351550657e-05 , 7.158118060464263e-05 , -2.4083087681369983 , 1.0245727809996719 , 1.3111068202235228
b'2M17240155-1434319' , 0.0 , 0.0 , 0.9913324315627062 , 0.002548426759502953 , 0.00848576691343568 , 0.005468819709552429 , -1.950610112017758 , 1.0690933802209512 , 1.3845255570702912
b'2M17240379-1450233' , 0.0 , 0.0 , 0.9106361903145174 , 0.021178718058426305 , 0.08831639910010641 , 0.04015264297028534 , -2.2237011238227673 , 0.9988161533357716 , 1.3086691906833552
b'2M17240520-1448039' , 0.0 , 0.0 , 0.8582458316800505 , 0.04519712486589966 , 0.14077098344474082 , 0.08606698697388696 , -1.7567647368305588 , 1.0798488376913233 , 1.4090053439173562
b'2M17240529-3131277' , 0.0 , 0.0 , 0.03722845135692612 , 0.010697434033267672 , 0.9627715461765953 , 0.00832124573043258 , -2.610826456214898 , -0.4671653067367583 , 0.2801427689884707
b'2M17241010-2855296' , 0.0 , 0.0 , 0.0076805690648262 , 0.007537802315919256 , 0.9916849096397692 , 0.005091041509040384 , -2.5135668594845093 , -0.25567168208184254 , 0.4303727155107857
b'2M17241341-2720332' , 0.0 , 0.0 , 0.9589104373219062 , 0.008462613724699919 , 0.04078894947240322 , 0.008891281676193664 , -2.220818391012913 , -0.12818553842619276 , 0.5437745348803769
b'2M17242262-2050199' , 0.0 , 0.0 , 0.9732281528260556 , 0.005760172813762732 , 0.026587893778386072 , 0.010339582026917829 , -2.0158716220693487 , 0.4681812814856681 , 0.9613628816702521
b'2M17242403-2008192' , 0.0 , 0.0 , 0.7883245215796102 , 0.04678908212256894 , 0.21068625933011198 , 0.048306817237228905 , -2.3336067324779597 , 0.5068683224532441 , 0.9555900177514334
b'2M17242427-2029402' , 0.0 , 0.0 , 0.9914249933731011 , 0.0026555455061378908 , 0.008470326681094709 , 0.004437342940472723 , -2.0778492869001273 , 0.49574416735658805 , 0.9730055747463272
b'2M17242746-2033061' , 0.0 , 0.0 , 0.03458209496310175 , 0.013498736358186658 , 0.9654179046840788 , 0.008230511321600131 , -2.8000065350120833 , 0.4342017558962498 , 0.859395882716343
b'2M17245142-1351030' , 0.0 , 0.0 , 0.29920606387948145 , 0.08000703007620874 , 0.6951785850723005 , 0.0958431332311519 , -1.9386053564292052 , 1.1553505928768824 , 1.4157613381415388
b'2M17250521-1339466' , 0.0 , 0.0 , 0.9063247449384944 , 0.021898275776388698 , 0.0936312742470641 , 0.035399773793080264 , -2.162483173513407 , 1.1360664387697137 , 1.3738419889611428
b'2M17250869-2759377' , 0.0 , 0.0 , 0.8903747965812856 , 0.030341391281826335 , 0.1079888129459396 , 0.04203677345788953 , -2.0928336911003713 , -0.17725251657154611 , 0.49657025090591367
b'2M17251032-2636183' , 0.0 , 0.0 , 0.1915504157254861 , 0.03092690368917425 , 0.8075357219876661 , 0.03316956319343267 , -2.7355103188311745 , -0.04615068286422747 , 0.5232615458728024
b'2M17251999-2606279' , 0.0 , 0.0 , 0.9707535555640944 , 0.006138990948995837 , 0.02904946059089178 , 0.007681438110380599 , -2.6752623506562214 , -0.003924354043653034 , 0.5529837239340791
b'2M17252287-2049456' , 0.0 , 0.0 , 0.9664603818343815 , 0.008104179320216454 , 0.033513509018946105 , 0.015006746642708235 , -2.420430427207962 , 0.4522969457212205 , 0.8814955793128341
b'2M17252350-3237567' , 0.0 , 0.0 , 0.9983258687945178 , 0.0006833388092429837 , 0.0016197150483880074 , 0.0010279114552150742 , -1.9710780054682324 , -0.6045992263367229 , 0.21410410816998784
b'2M17252411-1443345' , 0.0 , 0.0 , 0.05518658891243716 , 0.03537810760356462 , 0.9448134008635247 , 0.020472267576525427 , -1.815363573096838 , 1.0979167859279408 , 1.3702818927592286
b'2M17252664-3239573' , 0.0 , 0.0 , 0.03715366978975757 , 0.010586966187176021 , 0.962846330210162 , 0.008730255979607637 , -2.201765942953937 , -0.5848799237604682 , 0.2044148797134644
b'2M17252667-2107365' , 0.0 , 0.0 , 0.9979436023128911 , 0.0006745867500775882 , 0.001965325975751759 , 0.001225954363230954 , -2.5217595872835314 , 0.4198423748970393 , 0.848456543190308
b'2M17253071-1451585' , 0.0 , 0.0 , 0.8220039846007728 , 0.04289851790156496 , 0.1742815942648176 , 0.06105498252281916 , -2.2095957603522276 , 1.019561026739495 , 1.2774820721895541
b'2M17253464-1947195' , 0.0 , 0.0 , 0.8507242565184499 , 0.032033578325835865 , 0.14858062765936625 , 0.05014355736855605 , -2.0732750890853815 , 0.5782134659802262 , 0.9921644773917062
b'2M17253606-1348386' , 0.0 , 0.0 , 0.7406799816118514 , 0.09460744693789647 , 0.23436103645738898 , 0.12625546924601494 , 1.20725354027077 , 1.7495162340030939 , 2.078741474166157
b'2M17254591-2008235' , 0.0 , 0.0 , 0.8599802941658221 , 0.028949653050287738 , 0.139167476420035 , 0.03944034239766639 , -2.3328063309272142 , 0.5254254303883908 , 0.9272113702349264
b'2M17255062-2021285' , 0.0 , 0.0 , 0.772288032116479 , 0.05101032748763179 , 0.2254869464188754 , 0.06571609086788849 , -1.9820649649252005 , 0.53692530564931 , 0.9644799348984284
b'2M17255414-1421183' , 0.0 , 0.0 , 0.8446767145891609 , 0.03918727422553736 , 0.15111529241951577 , 0.05169683852395693 , -2.540421875533612 , 1.0151542226452173 , 1.2319925508978111
b'2M17260031-1431255' , 0.0 , 0.0 , 0.5436948575918673 , 0.10168177762672892 , 0.4363293835238846 , 0.09643052418786446 , -1.9027819779153115 , 1.112340302515274 , 1.3514205686741376
b'2M17260619-1424461' , 0.0 , 0.0 , 0.7256896460162777 , 0.06043703510152354 , 0.27228062609685033 , 0.07654261681005103 , -2.327872309708524 , 1.0501025962225206 , 1.2683289539781106
b'2M17260691-2340315' , 0.0 , 0.0 , 0.9567912297214491 , 0.013567652563243104 , 0.04175977408950125 , 0.0174348633770778 , -2.0419331836598937 , 0.2289824759616884 , 0.744643378144132
b'2M17261370-2358492' , 0.0 , 0.0 , 0.05479861570391843 , 0.01525273332587096 , 0.9445358840639524 , 0.012462633604526818 , -2.8355990134077027 , 0.17686528342637675 , 0.6355914623305265
b'2M17262540-3140485' , 0.0 , 0.0 , 0.8910913731270141 , 0.035903219100391515 , 0.10742230747731088 , 0.054565847585465205 , -2.300429000195149 , -0.47689335276493106 , 0.24121881637116563
b'2M17262598-2401357' , 0.0 , 0.0 , 0.9999805694938895 , 1.0836635456090704e-05 , 1.896092045705737e-05 , 1.938509171089946e-05 , -2.039758123068218 , 0.20121438146768192 , 0.7166479556513755
b'2M17262675-1329243' , 0.0 , 0.0 , 0.9282071524405668 , 0.02107465732170921 , 0.07179284755595303 , 0.041076196621647076 , -1.8686632503937242 , 1.2287084761521399 , 1.4172390182645707
b'2M17262851-1346352' , 0.0 , 0.0 , 0.044381431620224836 , 0.02355933737038341 , 0.9548226097893447 , 0.016682647514855375 , -2.161218382091162 , 1.1457173687157909 , 1.3350915863063002
b'2M17263238-1407171' , 0.0 , 0.0 , 0.0019756695838627266 , 0.001608928761380878 , 0.9980243304143197 , 0.0006894109988856423 , -2.5889923866751454 , 1.0359984603409313 , 1.2222518151450898
b'2M17263296-2012468' , 0.0 , 0.0 , 0.00020360384335594357 , 0.00013683180131271732 , 0.9997963961469674 , 8.217019625722521e-05 , -2.6602508300670475 , 0.50051460382855 , 0.8584245720612755
b'2M17263382-2111046' , 0.0 , 0.0 , 0.9801811607027622 , 0.004877932630358517 , 0.0195778766678507 , 0.007287026777919939 , -2.963480726834355 , 0.3966823976228001 , 0.7621791669720166
b'2M17264005-1423232' , 0.0 , 0.0 , 0.3254324837340139 , 0.0812876239034293 , 0.6720925620835355 , 0.08045548363372335 , -2.3645701171124154 , 1.0537071733640868 , 1.2497513919344934
b'2M17264303-2335526' , 0.0 , 0.0 , 0.9931907888942209 , 0.0019444436816972166 , 0.00680917656322505 , 0.00267763630230204 , -2.205156680504281 , 0.23807853196053858 , 0.7182606798429758
b'2M17264570-2825034' , 0.0 , 0.0 , 0.9962535893641502 , 0.0018223530828095358 , 0.003413288195415056 , 0.0032060465531258374 , -2.2465552777815105 , -0.18917716887717498 , 0.428558959027055
b'2M17264688-3144598' , 0.0 , 0.0 , 0.8657921603349649 , 0.017500690797852658 , 0.1336194499034809 , 0.020580428367893228 , 2.5517985622182895 , -0.8655441309367641 , 0.3926301317293287
b'2M17264878-2035558' , 0.0 , 0.0 , 0.8714235352828493 , 0.030760420699172508 , 0.12407486428036536 , 0.04184986106810455 , -2.0292868933239756 , 0.5242273331423334 , 0.9213203671789381
b'2M17265639-3119166' , 0.0 , 0.0 , 0.02610371215646256 , 0.00788220986480316 , 0.9737192587123411 , 0.005969485765303317 , -2.5834054418211325 , -0.41831698489275615 , 0.2420358402487531
b'2M17265826-2113315' , 0.0 , 0.0 , 0.9947305691559012 , 0.0016007043424801637 , 0.005269430527168111 , 0.0025021838245815617 , -2.3551295772849654 , 0.44376376662958456 , 0.8348786408861165
b'2M17270112-1409009' , 0.0 , 0.0 , 0.45745068415860046 , 0.10364661597781177 , 0.5425493158156576 , 0.11764600747600096 , -1.595796192211238 , 1.2207667290027011 , 1.4156785727544121
b'2M17271166-2050313' , 0.0 , 0.0 , 0.9172524563532781 , 0.016741454227699015 , 0.08214068496926658 , 0.01743103647851868 , 2.7605163568289743 , 0.8941814086085603 , 1.5608495741964734
b'2M17271344-1428452' , 0.0 , 0.0 , 6.937523335585549e-08 , 1.447255182998812e-07 , 0.9999999262463896 , 4.46905590312241e-08 , -2.272968776291969 , 1.0695179528825058 , 1.250592014929838
b'2M17271388-2034506' , 0.0 , 0.0 , 0.9989970828743059 , 0.00045810124260081686 , 0.0009837950009542336 , 0.0007028288365075279 , -1.926188207216156 , 0.5405997693906833 , 0.927843794601446
b'2M17271450-3125513' , 0.0 , 0.0 , 0.11529396821092577 , 0.022813127063771393 , 0.8842644592960002 , 0.02062563744019852 , -2.55838434673794 , -0.42571719533742947 , 0.2314531454460956
b'2M17271537-2045191' , 0.0 , 0.0 , 0.7273618520214664 , 0.054799243913220774 , 0.2712508242440835 , 0.05437522828241231 , -2.349663137580688 , 0.4895593023653767 , 0.8573929919943807
b'2M17271617-3001156' , 0.0 , 0.0 , 0.9967209975289077 , 0.0016205138066636149 , 0.003222783121814737 , 0.003109853524499659 , -2.097411834679984 , -0.3320103651125716 , 0.33189834197935797
b'2M17271983-2553501' , 0.0 , 0.0 , 0.9988219814203494 , 0.0004998335626541506 , 0.001178018577911837 , 0.0007688516648974252 , -2.3939936960057393 , 0.03974249763009414 , 0.5524200523162984
b'2M17272694-2715124' , 0.0 , 0.0 , 0.10152106421717277 , 0.024875516878744203 , 0.898478935782774 , 0.021268334952915136 , -2.863177583579713 , -0.06965748315513552 , 0.43726661703404557
b'2M17273100-1403162' , 0.0 , 0.0 , 0.9994415250293904 , 0.000254605260981533 , 0.0005550611059268471 , 0.0004678859460912198 , -1.9561946812137894 , 1.1721015494307856 , 1.3357702842237353
b'2M17273572-1415010' , 0.0 , 0.0 , 0.16890717202959016 , 0.06738748978662829 , 0.8291909385838625 , 0.04925876936162876 , -2.336655786624336 , 1.0847058369523583 , 1.2436232076227185
b'2M17273719-3216405' , 0.0 , 0.0 , 0.9858656604785505 , 0.003265287789789628 , 0.014134328250342627 , 0.004484032284658407 , -2.0322537282940942 , -0.5373595363893923 , 0.19103801466758638
b'2M17273803-1949127' , 0.0 , 0.0 , 0.8968711169081006 , 0.030861147314577897 , 0.09994938485881306 , 0.044889867824501925 , -2.411471016997872 , 0.571641328879197 , 0.8956126428496407
b'2M17273839-2443503' , 0.0 , 0.0 , 0.003941555814768516 , 0.0016666665663003961 , 0.9960584441818382 , 0.0013172383228232665 , -2.9870365831116743 , 0.13004468000554004 , 0.5547668739626908
b'2M17273907-1419530' , 0.0 , 0.0 , 0.9867143502546467 , 0.0033043351474105753 , 0.013176216238135278 , 0.006288698638411446 , -2.4107720134985122 , 1.0645594231883493 , 1.2223809154412466
b'2M17274016-2924336' , 0.0 , 0.0 , 0.7367922710298918 , 0.03988051823616523 , 0.26320772897010136 , 0.036503787504992 , -2.1515149934772237 , -0.26911600702368743 , 0.35788764741636514
b'2M17274074-2051583' , 0.0 , 0.0 , 0.9984241269743808 , 0.0005477705109151465 , 0.0015758730252884421 , 0.0009585639920086601 , -2.465892932085647 , 0.47593891752419526 , 0.8262735879694112
b'2M17275329-2059559' , 0.0 , 0.0 , 0.12259944929543241 , 0.04006827742743725 , 0.8763245086254541 , 0.034528937489785694 , -2.65865914929324 , 0.45174343967466085 , 0.7884861705120516
b'2M17280341-2417483' , 0.0 , 0.0 , 0.9998335531923501 , 8.958448973850341e-05 , 0.00014905932364848198 , 0.0001355583930300448 , -2.0344953647362756 , 0.1989657748904825 , 0.6665572212385934
b'2M17280580-2815302' , 0.0 , 0.0 , 0.9578295011316894 , 0.008487226891389366 , 0.04216164770112178 , 0.01066080452860551 , -2.170167312122854 , -0.15988131558188426 , 0.41672211413446913
b'2M17280673-2005547' , 0.0 , 0.0 , 0.9998329475663961 , 7.860791145475332e-05 , 0.00016192896102070742 , 0.00012986700413034896 , -2.1779218230192 , 0.5754818313622565 , 0.9027966239092499
b'2M17280894-2002182' , 0.0 , 0.0 , 0.9906637833025487 , 0.002745710114248512 , 0.0091452573376707 , 0.004854099621216933 , -2.0923364278328895 , 0.5896252223553848 , 0.9178948822646907
b'2M17281390-2026492' , 0.0 , 0.0 , 0.005793546846827294 , 0.0027475803720844166 , 0.9942064530926562 , 0.0015611573963812964 , -2.928191824118893 , 0.4784633396034307 , 0.7750853938928237
b'2M17282004-2039365' , 0.0 , 0.0 , 0.00037456046346392774 , 0.0002073119563732994 , 0.9996254395302515 , 0.00014474910029782517 , -2.770071914897077 , 0.47625434117919274 , 0.7834181216946445
b'2M17283232-2017402' , 0.0 , 0.0 , 0.9999930881635359 , 4.210748840050016e-06 , 6.911768261448512e-06 , 9.860687116928524e-06 , -2.09219036866552 , 0.5713587643463153 , 0.8937416879573998
b'2M17283291-1955368' , 0.0 , 0.0 , 0.9841066776174219 , 0.00394116774050457 , 0.01589330274739676 , 0.005065346370696579 , -2.584885935789364 , 0.5575426193684155 , 0.8457557665438818
b'2M17283640-2037107' , 0.0 , 0.0 , 0.7414515044440904 , 0.052312864187237795 , 0.25854849555571147 , 0.05076831496343215 , -2.1093875486070397 , 0.5406929035332606 , 0.8700280654401946
b'2M17283887-2025291' , 0.0 , 0.0 , 0.9829543615785115 , 0.004277550333218416 , 0.016650452819340952 , 0.006755188980404069 , -2.084040118310482 , 0.5615542988680597 , 0.8845172722942644
b'2M17284769-2005189' , 0.0 , 0.0 , 0.8543313553741232 , 0.0412239271637751 , 0.1429228356310288 , 0.05683696713820546 , -2.0140820606479046 , 0.6015255685032013 , 0.9117615665067303
b'2M17284998-2035164' , 0.0 , 0.0 , 0.8896084357718412 , 0.018613361167485687 , 0.11035738685000648 , 0.03084890433759277 , -2.2035025728654576 , 0.5384685144092383 , 0.854360982781093
b'2M17285521-2003594' , 0.0 , 0.0 , 0.999019638440374 , 0.00035632912952132667 , 0.0009266580153724556 , 0.0005872391524098192 , -2.2460290940574152 , 0.5830470157366675 , 0.8778897849610393
b'2M17285695-2039418' , 0.0 , 0.0 , 0.9998784446732589 , 6.64662263546445e-05 , 0.00010002768240092755 , 0.0001041687261910738 , -2.1722416596480825 , 0.5360938689928304 , 0.8516658237238532
b'2M17285708-2342548' , 0.0 , 0.0 , 0.0337052106563413 , 0.008395861408992851 , 0.965888891669025 , 0.007745861289661149 , -2.9666352654712895 , 0.2254428470220558 , 0.5859542528051018
b'2M17285867-2635301' , 0.0 , 0.0 , 0.9724849354686935 , 0.005878943133047709 , 0.027245833390716553 , 0.007997797814039885 , -2.056953560358715 , 0.0008783403962678015 , 0.5064407843587847
b'2M17285897-2856017' , 0.0 , 0.0 , 0.01085132615296649 , 0.004238720552319048 , 0.9890478397942604 , 0.003215029788136814 , -2.8844464366880214 , -0.1844442779569275 , 0.3209676291752448
b'2M17290588-2701120' , 0.0 , 0.0 , 0.03973369734403356 , 0.010495207995462774 , 0.9602663026558185 , 0.008417443105211087 , -2.683850859247653 , -0.03292823658198169 , 0.4331960442046311
b'2M17290772-2027084' , 0.0 , 0.0 , 0.9856494567608967 , 0.0033503868177020557 , 0.01435054270543958 , 0.005413408445304 , -2.410658997621666 , 0.5360033170977907 , 0.8281430271358109
b'2M17290807-2002466' , 0.0 , 0.0 , 0.4532988991631276 , 0.07308337474061255 , 0.546701100831267 , 0.06742211762885553 , -2.589004998628794 , 0.5545078620690104 , 0.8267104462831862
b'2M17291477-2344536' , 0.0 , 0.0 , 0.6053853284084189 , 0.04229869713396406 , 0.3946146715915325 , 0.044823218672673804 , -2.8259188720431476 , 0.23227783742678887 , 0.5934227726911325
b'2M17292285-2042074' , 0.0 , 0.0 , 0.942291803792171 , 0.01232163033041167 , 0.057708196207772004 , 0.0143964923638469 , -2.4603004909785913 , 0.5130373068686769 , 0.8019496137028947
b'2M17292954-2741129' , 0.0 , 0.0 , 0.9772055307075431 , 0.012363530211478069 , 0.02043230862641301 , 0.02289366096910454 , 2.0923493482150377 , -0.15347774072089918 , 0.6960170026040295
b'2M17293122-2025467' , 0.0 , 0.0 , 0.9977090621953546 , 0.0009509760997474803 , 0.0020340420147097965 , 0.0013999842870173113 , -2.133470557726647 , 0.5687585378192118 , 0.8586632447705412
b'2M17293586-1958152' , 0.0 , 0.0 , 0.826294355478214 , 0.03645054160398187 , 0.17346219656777295 , 0.0559314361489269 , -2.471415653869883 , 0.5785984982580369 , 0.8379910815476211
b'2M17293905-1955181' , 0.0 , 0.0 , 0.9997496234362481 , 0.00011621109125148354 , 0.00024319541450693423 , 0.00018370005229759916 , -2.1666800890158164 , 0.614104050018259 , 0.8820644607517253
b'2M17294248-2439459' , 0.0 , 0.0 , 0.9991393962172551 , 0.0003846322013330017 , 0.0008474460109065319 , 0.000674812969448749 , -2.3731654921898073 , 0.17775119642262588 , 0.57834320384284
b'2M17294325-2044574' , 0.0 , 0.0 , 0.0003842794361946304 , 0.0002730414223405946 , 0.9996157174257926 , 0.0001477299224434958 , -2.831908783306445 , 0.480711964105004 , 0.7438260386712617
b'2M17294682-2051090' , 0.0 , 0.0 , 0.2023151771450725 , 0.05012543560475172 , 0.7953838457366835 , 0.04205826107226851 , -2.76558847867141 , 0.4787626779938016 , 0.745734874618779
b'2M17294887-3145001' , 0.0 , 0.0 , 0.9357252734255117 , 0.0114054850310088 , 0.06420970258561312 , 0.011635158305478191 , 2.28292509003872 , -0.7776910654736789 , 0.2839751864087332
b'2M17295005-2335531' , 0.0 , 0.0 , 0.12616364252817447 , 0.040352582165918915 , 0.8719643955786032 , 0.03729356279805218 , -2.5820950220730943 , 0.26265397923813044 , 0.6154826987956878
b'2M17295024-2815171' , 0.0 , 0.0 , 0.9825900007914792 , 0.004414647235453706 , 0.01739807002449474 , 0.006530524167377403 , -2.0198417305073644 , -0.14026190600978322 , 0.3911940169019257
b'2M17301457-2050048' , 0.0 , 0.0 , 0.7553956136959337 , 0.044667266748195766 , 0.2444139488827114 , 0.04204984712949794 , -2.538122446405551 , 0.5059399429536524 , 0.76689922751249
b'2M17301479-2644089' , 0.0 , 0.0 , 0.02524793468730787 , 0.007278668435723078 , 0.9747520653121824 , 0.005659078175209387 , -2.3666413415803476 , 0.004467123808823519 , 0.44990274512249273
b'2M17301634-2338047' , 0.0 , 0.0 , 0.9689755094864891 , 0.006660185348248304 , 0.03102449051348235 , 0.008490553544967507 , -2.557497583947473 , 0.26620585736003094 , 0.6074618629295667
b'2M17301765-2546404' , 0.0 , 0.0 , 0.4434730870705661 , 0.040932581302076 , 0.5565269129292869 , 0.052175578774773634 , -2.754550043596593 , 0.08258006416339181 , 0.4726319057955678
b'2M17301776-2718036' , 0.0 , 0.0 , 0.9988109486090799 , 0.00044541140888032515 , 0.0011662989033909524 , 0.0006598423359265746 , -2.27335457808753 , -0.04468269296369267 , 0.42283148485194466
b'2M17302059-2046289' , 0.0 , 0.0 , 0.9008069856758245 , 0.01942908026945611 , 0.09837941892773229 , 0.028387807599147594 , -2.8821004542186666 , 0.4817993312951617 , 0.7241970009917555
b'2M17302375-2043486' , 0.0 , 0.0 , 0.9202008308030756 , 0.01750019954076376 , 0.07917560217429012 , 0.020481474275943032 , -2.403680508951025 , 0.5289615330643805 , 0.7869857303900285
b'2M17303802-2308449' , 0.0 , 0.0 , 0.8973422616099722 , 0.021517908316729173 , 0.1019409465649401 , 0.02165766838386142 , -2.4918954504545177 , 0.3157655597837589 , 0.6344151328379458
b'2M17304843-2639143' , 0.0 , 0.0 , 0.31998019043614934 , 0.08208641889802021 , 0.676843694259307 , 0.0722876958667431 , -2.317151421932423 , 0.01884439536678146 , 0.44710255414949074
b'2M17304847-2730307' , 0.0 , 0.0 , 0.08200778812715363 , 0.020502408558056226 , 0.9174228047487856 , 0.015291009556040791 , -2.843856162845886 , -0.05108895010879129 , 0.3656981344332405
b'2M17304910-2313003' , 0.0 , 0.0 , 0.9981931693742734 , 0.0007074075972463012 , 0.001653400655719115 , 0.0011152063769985076 , -2.4679718731035525 , 0.3133183363301907 , 0.6292451561823388
b'2M17310836-5133086' , 0.0 , 0.0 , 0.2815305682953917 , 0.0588319395691711 , 0.7158999491170672 , 0.04735586546222237 , -0.8918817635567686 , -2.8057385482383266 , -1.3131379243423695
b'2M17311695-2354068' , 0.0 , 0.0 , 0.9976015503088853 , 0.001199750961984769 , 0.002079113907793573 , 0.0014800207338876636 , -2.501714217071412 , 0.2587350194183434 , 0.5783358270392326
b'2M17313225-2734165' , 0.0 , 0.0 , 5.078162363322907e-08 , 1.0033699184175743e-08 , 0.9999999465289447 , 9.676260237512224e-09 , 2.194625687760883 , -0.09168504384714984 , 0.6444872061516855
b'2M17314056-2646367' , 0.0 , 0.0 , 0.9928561841569191 , 0.002834986128549155 , 0.00677889294292002 , 0.004111819784398436 , -2.177427057498443 , 0.019598445343735452 , 0.4321916268247228
b'2M17314301-2704228' , 0.0 , 0.0 , 0.9734145352305976 , 0.007127142209041537 , 0.026174723926435578 , 0.009543928705307417 , -2.342412485302142 , -0.006285044273412236 , 0.4037030812485567
b'2M17314435-2757458' , 0.0 , 0.0 , 0.9999467056900802 , 3.227819027862289e-05 , 4.932333924319739e-05 , 5.527267675690401e-05 , -2.1941500704869012 , -0.0857609986937399 , 0.3606944955210758
b'2M17314650-2129198' , 0.0 , 0.0 , 0.9999490306938807 , 2.932223048146554e-05 , 4.881855385225665e-05 , 5.8393212267849736e-05 , -2.461504146098159 , 0.47565542481024237 , 0.7084740826439799
b'2M17315115-1704425' , 0.0 , 0.0 , 0.9871164109789436 , 0.005055308014160431 , 0.012430017968362832 , 0.007628517246509717 , -2.0138834236958703 , 0.9313438003635339 , 1.031055804957367
b'2M17315243-1759554' , 0.0 , 0.0 , 0.9939322635446547 , 0.001986884795443178 , 0.0060677364516946546 , 0.003651792195382482 , -2.0510296853520513 , 0.838463725698261 , 0.967576171485225
b'2M17315298-2444310' , 0.0 , 0.0 , 0.9922200395501126 , 0.0018249052970168433 , 0.007779960449586233 , 0.0032560651573791755 , -2.5569748420556513 , 0.19264451128833507 , 0.5151587549336448
b'2M17315643-2712123' , 0.0 , 0.0 , 0.9654872291189407 , 0.011746583042055558 , 0.0341680463173233 , 0.012681196569770278 , 2.181044300269507 , -0.02612319167940115 , 0.6667323728573348
b'2M17315806-1918375' , 0.0 , 0.0 , 0.9994986560666295 , 0.00020290833098679517 , 0.0005013439318161687 , 0.00037382879609264806 , -2.3476836416961087 , 0.681760318385061 , 0.8441722968410339
b'2M17315819-1644202' , 0.0 , 0.0 , 0.996680910519706 , 0.0011506064471207278 , 0.0033190894800620256 , 0.00200443623718237 , -2.2304328705420184 , 0.9324574575398141 , 1.0145438491411025
b'2M17315844-2708344' , 0.0 , 0.0 , 0.6036759281260621 , 0.04554178363607797 , 0.396324071873124 , 0.04636677891581986 , -2.1077997982051224 , -0.009498656048184093 , 0.4090789844145233
b'2M17320161-2616505' , 0.0 , 0.0 , 0.33000976989513114 , 0.039965103930494295 , 0.6699902301048544 , 0.03827828434317204 , -2.6652595329506354 , 0.06327040873778157 , 0.4203571241497388
b'2M17320161-2056080' , 0.0 , 0.0 , 0.8671170671452147 , 0.032911307791825606 , 0.1304829116494288 , 0.03546909234730472 , -1.9508255579807345 , 0.5732222287138482 , 0.7963921915818755
b'2M17320174-2738231' , 0.0 , 0.0 , 0.09686829190630965 , 0.024857555863203706 , 0.9031317080928578 , 0.015811472618868505 , -2.6429723553103823 , -0.049225648711491245 , 0.3484925473639149
b'2M17320552-5046224' , 0.0 , 0.0 , 0.14379340911135963 , 0.03611711214027866 , 0.8558718072080502 , 0.02075988472171486 , -0.8240526292536732 , -2.7200020423947167 , -1.2780017733931595
b'2M17320556-2357579' , 0.0 , 0.0 , 0.9984463514539476 , 0.0005852920650819549 , 0.0015468235230731101 , 0.0009521727986605165 , -2.0338538392857997 , 0.2847237606121093 , 0.6015825685844423
b'2M17320774-4448381' , 0.0 , 0.0 , 6.551455918746228e-06 , 6.393775924513846e-06 , 0.9999934485253101 , 3.040924567820902e-06 , -1.1503916887560868 , -1.9029319721272435 , -0.7677373410138563
b'2M17320920-1855438' , 0.0 , 0.0 , 0.99993657363759 , 3.291249203352109e-05 , 6.342471112769454e-05 , 5.755252593065655e-05 , -1.8671743143171335 , 0.776538218933925 , 0.9297671821941911
b'2M17322252-2631565' , 0.0 , 0.0 , 0.9946776241109228 , 0.0013895486992669959 , 0.0053223758888161065 , 0.0026629230638736227 , -2.1302233311064773 , 0.051059236041916395 , 0.4355215165585675
b'2M17322763-2650359' , 0.0 , 0.0 , 0.6437722088786628 , 0.06332021765537199 , 0.3521172543254757 , 0.06972081284566495 , -2.0587187582543915 , 0.02429160603526797 , 0.4199751649920872
b'2M17322878-3949453' , 0.0 , 0.0 , 0.012787798285744134 , 0.00754126318775755 , 0.9872122017140696 , 0.002483029695197314 , -1.8443569269165598 , -1.2159252232832758 , -0.372915145326303
b'2M17322914-3943213' , 0.0 , 0.0 , 0.20886917130278812 , 0.08863342574937802 , 0.7904022264196635 , 0.08124678103982796 , -1.660334075905439 , -1.2397521524900161 , -0.37752902573176295
b'2M17323204-1711144' , 0.0 , 0.0 , 0.9997618512844444 , 0.00010315533095039964 , 0.00023814870824046726 , 0.0001948855306569881 , -1.851664464165128 , 0.9547013508957005 , 1.0340589613598987
b'2M17323438-2428511' , 0.0 , 0.0 , 0.40879071269996475 , 0.04406560482985339 , 0.5912092872997599 , 0.05524575049373992 , -2.7109046497377873 , 0.21731971317372842 , 0.503204182085686
b'2M17323628-3353319' , 0.0 , 0.0 , 0.8855046601630145 , 0.040480691490682896 , 0.11401592417524878 , 0.06352491391837242 , -2.827700629994885 , -0.5435463732862058 , 0.0017611060941242103
b'2M17323855-3936577' , 0.0 , 0.0 , 0.0233957443034374 , 0.00721013343707351 , 0.9766042556949888 , 0.0072887472055214175 , -2.438587183269168 , -1.0832175681477747 , -0.32623472868257053
b'2M17324042-2018017' , 0.0 , 0.0 , 0.958490596213916 , 0.019147575192223654 , 0.03876827269948542 , 0.026674627681562466 , -2.7038759695998307 , 0.5665105690764075 , 0.7274370591691235
