APOGEE_ID, P_knot, s_knot, P_bar, s_bar, P_disc, s_disc, X, Y, Z, Lx, Ly, Lz
b'2M15573330-2136443' , 7.0349269192487525e-06 , 2.427796118284338e-05 , 4.861153730797294e-06 , 1.4940367397006277e-05 , 0.9999880105207795 , 4.020848859653814e-05 , 0.31018846154699453 , -1.459964039298267 , 3.8562056806448415 , 526.013120299369 , -193.06540690049823 , -115.40664287699285
b'2M16061381-2001414' , 4.459271958135376e-09 , 4.363582793676834e-09 , 0.00010475395598892808 , 0.0008530056107689557 , 0.9998952431490765 , 0.0008530096315174651 , -0.6494312057197158 , -0.9182927769864943 , 3.350293309290482 , 123.27917118507517 , -168.11167403286294 , -22.181459456865756
b'2M16134568-1947198' , 7.4477946711751005e-09 , 6.718487998289383e-09 , 0.0002268957024421016 , 0.0006003844280794832 , 0.9997730948887966 , 0.0006003943492239872 , 0.7898134715621623 , -0.8516719593840535 , 3.750475760679798 , 145.94047857624 , -289.6948230620252 , -96.51861169228889
b'2M16143704-2430024' , 6.06996618376743e-10 , 4.66130334391208e-10 , 0.0001412280689563418 , 0.00029375675200457726 , 0.9998587713430525 , 0.0002937566463593333 , -0.3977401426913776 , -1.2387566472242975 , 2.7581042055842238 , -134.38345175608586 , -202.31069769823714 , -110.24362830072809
b'2M16182533-2537586' , 9.034927266797411e-07 , 2.8986905075429028e-05 , 0.8708896448144601 , 0.08596217788847571 , 0.12910346977934653 , 0.08596321496166626 , -0.050616304503282805 , -1.330274234438967 , 2.6534242347856667 , -155.99912384128234 , 5.753024146943652 , -0.0915795365948866
b'2M16191292-2504087' , 0.6129461899551004 , 0.043285567281837634 , 0.3393793873555824 , 0.03787775004125543 , 0.04780057046603298 , 0.011496632317309935 , -0.16238400229733685 , -1.2305198753402558 , 2.6536474516074517 , 735.3805525266624 , -116.73996214963681 , -9.133393482999928
b'2M16192419-2243038' , 7.218948192019545e-09 , 6.049849400334594e-09 , 0.05360528410042385 , 0.1298792139942378 , 0.9463947058903841 , 0.12987921819082315 , -0.29234336940041494 , -0.9458014905131125 , 2.8432711968378817 , -197.52991471319456 , -248.07555511822338 , -102.83113019274404
b'2M16222000-2632386' , 6.192518760619544e-10 , 2.2210417168013457e-10 , 0.3757364610170739 , 0.14433335735729003 , 0.6242635384514379 , 0.1443333575389602 , -0.24922213386156677 , -1.3094046012948755 , 2.394591529250513 , 183.861401511416 , 114.72163039678779 , 81.867558259682
b'2M16225080-2630505' , 0.766451607366003 , 0.03737484133700508 , 0.2025468816494927 , 0.028468614709133006 , 0.021921395307223417 , 0.04037492501769078 , -0.8264849548915691 , -1.2016337926739498 , 2.2151743772161367 , -642.8506759945175 , 312.7480691492301 , -70.19662427818312
b'2M16235254-2525339' , 3.1577405083948832e-09 , 1.5688417063873595e-09 , 0.5463265044532701 , 0.28720837113916453 , 0.4536734923816681 , 0.2872083717331795 , -0.664129087771836 , -1.0911341634260825 , 2.338582660246822 , -63.94139283863608 , 131.4001008449749 , 43.14998222134694
