    0.236886783952540814E+01   -0.622935656746480770E+00   -0.999504012283871202E+00    0.328721242134487346E-03    0.573549351540630394E-03    0.175294683305708313E-03    0.434596327888606082E+00    0.854538598062915988E+00    0.455042401578066080E+00    0.767007671021779913E-03   -0.605389863780810944E+00    0.539663161610036846E-02    0.583815582742457529E-02    0.901511042437200608E-02    0.709658398549090075E+00    0.357860815051001509E-02    0.712144466211499183E+00    0.776268998408999877E+00   -0.999537770145849103E+00    0.300666274691614179E-03    0.452452931051861625E-02    0.249514592010004221E-03    0.984567701509696969E+00    0.705775843940457670E+00   -0.152874750912232485E+05
    0.233955474330287494E+01    0.289611664617295261E-02   -0.999784909838653535E+00    0.378872548596374749E-03    0.643973132204021001E-03    0.164417434155407759E-03    0.487739231555049557E+00    0.715123824474828362E+00    0.442845012060437138E+00    0.200328343115809204E+01    0.639728334139997301E+00    0.581018059752277070E-02    0.394591657257275207E-02    0.497831984875337329E-02    0.857397167479650668E+00    0.352247718572109821E-02    0.656824365009689215E+00    0.198770413770142262E+01   -0.999550678191413522E+00    0.303590522348871146E-03    0.614314780224806036E-02    0.278594949982164503E-03    0.951881877337453997E+00    0.350629426466559702E+00   -0.152807099164051888E+05
    0.235991253649961275E+01    0.308501924052186904E+00   -0.999825711243287119E+00    0.312950147637277665E-03    0.645630227356587668E-03    0.174219980123619669E-03    0.603078987721074045E+00    0.874929035616523798E+00    0.486675856443420485E+00   -0.186183341866023788E+01   -0.658115690004546061E+00    0.422973449655548051E-02    0.337013611356068920E-02    0.338351836395527159E-02    0.776655923899625678E+00    0.574239379449586421E-02    0.720580383057991103E+00    0.238101812289006176E+01   -0.998840830734864960E+00    0.302861223144654257E-03    0.519256551811391777E-02    0.224331701710573278E-03    0.942477716995935411E+00    0.570047205302982696E+00   -0.152803011716684396E+05
    0.236819387659828617E+01   -0.763020606741256824E+00   -0.999975143712304781E+00    0.306040282787621218E-03    0.543590756276070026E-03    0.215658619823716225E-03    0.485971489601663753E+00    0.843641152864101018E+00    0.518406716412197821E+00    0.108398877166663166E+01   -0.366741899815328010E+00    0.368629793049349806E-02    0.725752349548335323E-02    0.755886854542261056E-02    0.646735612230830703E-01    0.631601895602617539E-02    0.660249629049747599E+00    0.693376095854286056E+00   -0.999357439203581110E+00    0.325805408419175841E-03    0.401191158736773079E-02    0.285077586451964364E-03    0.907199513522538692E+00    0.662848414240838402E+00   -0.152802656483611481E+05
    0.235736951735478195E+01   -0.475200739594918709E-01   -0.999856108176305436E+00    0.341900672940691252E-03    0.679767674853055991E-03    0.168548908536413067E-03    0.419949926465082168E+00    0.614018307176159794E+00    0.450667916789631418E+00    0.298722082534741240E+01    0.906009315917120084E-01    0.653373334977924627E-02    0.195137526661393491E-02    0.333464036780171513E-02    0.141985933971654066E+01    0.489882008665184967E-02    0.714983854653049478E+00    0.622156068983810151E+00   -0.998824453591014016E+00    0.281293073096000666E-03    0.548809930767506140E-02    0.252373035628646644E-03    0.988108017863281729E+00    0.349245722539737347E+00   -0.152800689512750905E+05
    0.236617502260623080E+01    0.597161348950736581E-02   -0.999764801016481353E+00    0.339792123536736886E-03    0.641059287705279444E-03    0.214216641043067706E-03    0.420222791433167320E+00    0.790332465883749280E+00    0.501231034126006003E+00    0.192519503389633773E+01   -0.844190151554905510E-01    0.302095750859941465E-02    0.638043006882255560E-02    0.581899594919997772E-02    0.787399271021036240E+00    0.404915754655291952E-02    0.617911848972817923E+00    0.224911625938581317E+01   -0.998981764144368567E+00    0.299165191122052645E-03    0.508578464486124371E-02    0.249564675516430903E-03    0.953630916033847753E+00    0.574661592483112882E+00   -0.152799891461239768E+05
    0.236587049064994481E+01    0.367292783125662936E+00   -0.999338115915347491E+00    0.302664297450213075E-03    0.558492920619772099E-03    0.209459362562498038E-03    0.595612167182630325E+00    0.617745208515213973E+00    0.726599968929202533E+00    0.265186997743779074E+01   -0.881337213226775829E+00    0.835191888938728176E-03    0.540351504315774323E-02    0.175786735593939447E-02    0.136293758996517056E+01    0.724402311966695477E-02    0.495558630223973728E+00   -0.283152882654430726E+00   -0.999461068694253774E+00    0.330846720555487872E-03    0.499545484694734285E-02    0.240571133173148044E-03    0.944543993581731911E+00    0.408338765379568369E+00   -0.152799679894339188E+05
    0.237998123499877545E+01    0.621457279119587369E+00   -0.999675264402249186E+00    0.328057000187033149E-03    0.608133610752614566E-03    0.216484566476052396E-03    0.532556877005966101E+00    0.810970858739590073E+00    0.518969675761810412E+00   -0.123367959749526013E+01   -0.682913861263658384E+00    0.597472275632911914E-02    0.626543100141179182E-02    0.257438647022399702E-02    0.925032952003588149E+00    0.257223184260127772E-02    0.636992332332150468E+00    0.250922326935624618E+01   -0.999793449264521072E+00    0.286710852994058549E-03    0.462120971045712394E-02    0.267014709993009468E-03    0.917735177871623731E+00    0.583549656111573278E+00   -0.152796355280579864E+05
    0.233533438113852299E+01    0.101941432712638935E+01   -0.999944062035853176E+00    0.317605725668048376E-03    0.696067826578142929E-03    0.175181805211480421E-03    0.485602753041172119E+00    0.534855413699648286E+00    0.691065441292496807E+00    0.140684324660281757E+01   -0.746750094784189189E+00    0.586686493832859479E-02    0.672349999049119337E-02    0.657219707456396188E-02    0.884495326663129244E+00    0.484302087345223325E-02    0.456030652942406300E+00    0.465997012644696618E+00   -0.999276298836720867E+00    0.316206353440479711E-03    0.537619307617097364E-02    0.249474215336493554E-03    0.973075805832586016E+00    0.269007095000070473E+00   -0.152795942740977916E+05
    0.237723175685433485E+01   -0.161706961597791743E+00   -0.999908407271579702E+00    0.334932843064999510E-03    0.554962199975045085E-03    0.232552223305388143E-03    0.400212351299671421E+00    0.689325684833105856E+00    0.532934006403600891E+00    0.136298431685159205E+01   -0.704515472499043005E+00    0.703414511355673292E-02    0.404788095608633533E-02    0.689496032243834805E-02    0.427476757247441497E+00    0.528161016256388331E-02    0.695325540124963837E+00    0.220426149837346230E+01   -0.999716338329680543E+00    0.342968629283122383E-03    0.448212812297825273E-02    0.239319648336963235E-03    0.945383439433063910E+00    0.605978363853185487E+00   -0.152793892713312289E+05
    0.237241374319206555E+01   -0.742503297946443652E+00   -0.999988348706945085E+00    0.336677286257810657E-03    0.531636850540798318E-03    0.213203076062686475E-03    0.315575552442586282E+00    0.766228186009092260E+00    0.545964157839389896E+00    0.116217228387972504E+01   -0.714005856463587163E+00    0.642539924040290249E-02    0.652789803713886216E-02    0.688025257687453068E-02    0.647532350022780201E+00    0.332184483202564067E-02    0.590824310297879629E+00    0.144665224735311959E-01   -0.999030581324357403E+00    0.294851151716460792E-03    0.479694873581655665E-02    0.269716089312388137E-03    0.914590808196458660E+00    0.581335433465157703E+00   -0.152793823845392417E+05
    0.235488936138528704E+01   -0.594662922705373909E+00   -0.999831865152885912E+00    0.328492285596812094E-03    0.652757266870111850E-03    0.200496047914705609E-03    0.614982816727793202E+00    0.623836370388046735E+00    0.675431116009979515E+00    0.255211639109800625E+01   -0.231727509493468986E-01    0.713017036582394570E-02    0.163420383366740191E-02    0.437204369011755505E-02    0.142640165446092126E+01    0.105674222584133874E-02    0.408546145157066221E+00    0.132173462930116425E+01   -0.999002990202528141E+00    0.287903864180445084E-03    0.667766597833334419E-02    0.246150054301656101E-03    0.955191690925064174E+00    0.319999814560057494E+00   -0.152791645083692711E+05
    0.235685905923315842E+01    0.168313494887928350E+00   -0.999750617767324989E+00    0.348569164859968196E-03    0.638601394550734783E-03    0.193953382618064989E-03    0.530074575119080516E+00    0.796960278954738754E+00    0.384043960577827692E+00   -0.231863014334606321E+01   -0.555132268545178720E+00    0.263706409178901795E-02    0.833159292914406081E-02    0.693623523942938584E-02    0.904266603507841715E+00    0.855636118618477957E-02    0.856941741023458770E+00    0.282178922013647693E+00   -0.999129984802652471E+00    0.299978126830573069E-03    0.501448408385768863E-02    0.263444957852258170E-03    0.967957113820812176E+00    0.485683750032828543E+00   -0.152790235805406028E+05
    0.234299205981794767E+01    0.383810293476467557E+00   -0.999770989653358311E+00    0.333411971159462781E-03    0.653502899069127122E-03    0.205950427023171535E-03    0.600015322975096299E+00    0.561117951802018844E+00    0.490927376849453034E+00    0.198414426310118852E+01   -0.528000010668565611E+00    0.214891298267352740E-02    0.379877971596349505E-02    0.576432878331501787E-02    0.100590564471811361E+01    0.118547003642740980E-02    0.683674440043480880E+00   -0.331150388642830862E+00   -0.999126523905750297E+00    0.329212611709239907E-03    0.487049248812358206E-02    0.254249887534266144E-03    0.961343251101033913E+00    0.286040063021534174E+00   -0.152788614644955906E+05
