    0.226334618289217326E+01    0.146796562436167921E+01   -0.998619278111733788E+00    0.494344685342422552E-04    0.596132731619139258E-04    0.149586701843224001E-03    0.111474164615042803E+01    0.201094696582051091E+00    0.209168785045596300E+00    0.564247026445936939E+00   -0.985866460220492513E+00    0.133324972184736021E-03    0.405966661735400588E-03    0.318945412926895642E-03    0.125683939024469282E+01    0.231954729790945779E+00    0.713837816665496616E+00   -0.913886865821521344E+00   -0.909007086733051750E+00    0.266742730739573393E-04    0.188616746725218034E-04    0.146183615338323325E-04    0.123533013650088641E+01    0.284563020076805534E-01   -0.499227974625382922E+05
    0.228826513798495945E+01    0.130519284438813532E+01   -0.997080112865351587E+00    0.457553784950052875E-04    0.571536703297972375E-04    0.149364288674578411E-03    0.138500734176629758E+01    0.285846170650693843E+00    0.207913599054592058E+00    0.128658404073950017E+00   -0.965160923961217221E+00    0.124683045594523950E-03    0.390393431279301769E-03    0.294523748459744308E-03    0.133180892541926310E+01    0.343079207696917299E+00    0.619315375887465436E+00   -0.255429569273000379E+01   -0.846786213326914061E+00    0.189313476404135828E-04    0.189134909168520134E-04    0.228860039636163927E-04    0.165919564641264616E+00    0.397995589217092147E-01   -0.499220355329053418E+05
    0.229121643646157036E+01    0.172284535019715879E+01   -0.998063298529504483E+00    0.490854656153604446E-04    0.578945043224103422E-04    0.155191752433912674E-03    0.119493953007272125E+01    0.198815276107786432E+00    0.187646539215969521E+00    0.561313437385648761E-01   -0.979920834147839148E+00    0.128331476064665094E-03    0.423665078530711980E-03    0.336359686116179926E-03    0.123130327148909946E+01    0.225645207559340255E+00    0.683112098342002039E+00   -0.337758974291415548E-01   -0.754582582626640241E+00    0.200096582528893412E-04    0.232556552677352818E-04    0.277285750815914472E-04    0.583947190858862819E+00    0.334598284063676449E-01   -0.499219752693771079E+05
    0.228904363142910849E+01    0.783161206472297700E+00   -0.997181737877706809E+00    0.446764946692109586E-04    0.558450306384478316E-04    0.161848362174024467E-03    0.144491391911261835E+01    0.221772063009149478E+00    0.187054995059160012E+00    0.668304080448956395E+00   -0.991867239907987419E+00    0.131271236354292770E-03    0.394021836854635055E-03    0.311503098791771776E-03    0.129064271603958636E+01    0.258361314632969741E+00    0.516414236376878666E+00   -0.137510297922928326E+01   -0.959973618886004854E+00    0.228850227001170566E-04    0.211577464503199858E-04    0.268265202300469481E-04    0.112593144208922169E+01    0.319794396190661648E-01   -0.499211774847691777E+05
    0.229314729567491149E+01    0.219327266556150491E+01   -0.996843835143192969E+00    0.457562532685487863E-04    0.583651884888819404E-04    0.124624111788782378E-03    0.123036366008704445E+01    0.215038634527010358E+00    0.201801114332404274E+00    0.215749990161127503E+00   -0.981556182117070963E+00    0.119051825298330580E-03    0.344737646706138744E-03    0.276653724421067860E-03    0.126945200357591892E+01    0.242622238122017914E+00    0.679065726844037321E+00   -0.175885853058191488E+01   -0.848337120443564019E+00    0.232966775686657577E-04    0.112636057881838733E-04    0.159806683507742024E-04    0.145251490588769316E+01    0.171690409510513037E-01   -0.499201860016564824E+05
    0.227098215969182871E+01    0.731570562655629697E+00   -0.999971806855002532E+00    0.450668009275477659E-04    0.535153496670448154E-04    0.139461800799799693E-03    0.118123644063828959E+01    0.195743415992294223E+00    0.201655411019181996E+00    0.942241293975288663E+00   -0.994051320995537169E+00    0.128264492890697851E-03    0.391961964326912075E-03    0.300275487199956452E-03    0.124127101112082405E+01    0.216117210471963611E+00    0.692099654077065751E+00   -0.151522555275035420E+01   -0.864296170269615471E+00    0.243571273345628165E-04    0.186798661411745315E-04    0.255510040824804507E-04    0.840017939678327274E+00    0.295549237281679186E-01   -0.499200874002171404E+05
    0.226681166819783275E+01    0.147112353284337605E+01   -0.996858456312652796E+00    0.471168352014179008E-04    0.563901412700624753E-04    0.144689720894302596E-03    0.122670407878237175E+01    0.149254581784806606E+00    0.197046125193799271E+00    0.686150417441517835E+00   -0.990792500844925539E+00    0.121562652170983137E-03    0.374027154053205768E-03    0.288775332240590846E-03    0.123530744084412580E+01    0.143588533365242937E+00    0.826861187727842006E+00   -0.146572157719619089E+01   -0.898802512236845708E+00    0.184968805199369252E-04    0.184268295376128218E-04    0.190238362324321706E-04    0.841765846239908799E+00    0.125978338520649647E-01   -0.499200545186954550E+05
    0.226128677328526262E+01    0.117885647950941141E+01   -0.994217212618028423E+00    0.437706937800519993E-04    0.609131021312048513E-04    0.141631010097841508E-03    0.122994405015539821E+01    0.177196457018964110E+00    0.190844500153595331E+00    0.777998387673308756E-01   -0.984528264232166328E+00    0.134213903010913085E-03    0.417872398633223775E-03    0.321139326990168682E-03    0.130589878566696216E+01    0.164172867394628608E+00    0.745506917244511902E+00   -0.112609849641864201E+01   -0.974495261250828526E+00    0.215896864441344001E-04    0.235407251085763947E-04    0.248065525057246763E-04    0.943636934967182706E+00    0.216523595727923616E-01   -0.499199265305114823E+05
    0.228618735629257941E+01    0.170753237852577477E+01   -0.995769468860180140E+00    0.446078077709426791E-04    0.595778467977613082E-04    0.157631869150967027E-03    0.136257354263078589E+01    0.134786732515548402E+00    0.177742980705165948E+00    0.535508060642682082E+00   -0.989640486631793270E+00    0.133042978780146360E-03    0.360102629065515230E-03    0.323383704199366304E-03    0.129189530879062242E+01    0.150888482737476293E+00    0.907887786647658679E+00   -0.198619819893318694E+01   -0.863234866067190132E+00    0.216843845269669129E-04    0.267799315351018927E-04    0.212819843332763584E-04    0.146029631272586546E+01    0.187314269581329643E-01   -0.499194058244670523E+05
    0.229265541170628406E+01    0.239992149411243716E+01   -0.995990105389271352E+00    0.463226758647108987E-04    0.612235701013786010E-04    0.140857001238418693E-03    0.141043755303094520E+01    0.169659049564379438E+00    0.187019818734763393E+00    0.734285947847140630E+00   -0.996937182278458511E+00    0.130048905863383015E-03    0.354158658916876770E-03    0.302933569304513655E-03    0.133094373219730522E+01    0.189616790143487396E+00    0.757805130290558848E+00   -0.443950330939047344E+00   -0.809551551389395163E+00    0.192149195199628027E-04    0.183615260268989523E-04    0.245865778374556302E-04    0.897283671556979745E+00    0.219164277117947087E-01   -0.499188993368679148E+05
