l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index   apogeeID            
-11.609219  17.164661  5.1503  0.6640 -1.9437  0.0208  2.8822  0.0220 -0.3314  -74.5619    0.0295  1.0000 -99.0000 -0.6846  0.3486 -99.0000 2017.0000 2M16120411-2730313  
 -5.754424  22.371255  4.8294  0.4586 -3.1178  0.0261  2.2169  0.0311 -0.3585 -156.3424    0.0316  1.0000 -99.0000 -0.4395  0.2542 -99.0000 2018.0000 2M16120424-1955485  
-14.481185  14.423634  6.0119  0.6151 -4.5325  0.0299 -0.5650  0.0278 -0.3637 -130.2323    0.3704  1.0000 -99.0000 -0.3888  0.3113 -99.0000 2019.0000 2M16120458-3124028  
-14.540962  14.360949  3.7371  0.3650 -4.4587  0.0271  1.1197  0.0266 -0.3607  -16.8388    0.1379  1.0000 -99.0000  0.3675  0.0374 -99.0000 2020.0000 2M16120547-3129098  
-14.987771  13.924756  5.6784  0.4469 -6.6967  0.0248  1.3231  0.0340 -0.2374  -87.0363    0.3733  1.0000 -99.0000 -0.7395  0.2820 -99.0000 2021.0000 2M16120549-3206029  
-14.408914  14.488006  5.7244  0.6133 -5.4267  0.0298 -1.0347  0.0340 -0.4443  -92.7230    0.0453  1.0000 -99.0000 -0.6499  0.3261 -99.0000 2022.0000 2M16120575-3118207  
-14.553432  14.338724  6.9902  1.3007 -7.9566  0.0282 -1.3825  0.0337 -0.2698 -137.0645    0.6615  1.0000 -99.0000 -0.7234  0.3698 -99.0000 2024.0000 2M16120747-3130371  
-11.698706  17.060734  6.8238  1.0441 -4.1630  0.0219  2.4673  0.0244 -0.3360 -104.2008    0.0327  1.0000 -99.0000 -0.3769  0.3051 -99.0000 2026.0000 2M16120804-2738330  
-14.891504  14.005655  3.8461  0.3623 -2.8774  0.0193  0.8802  0.0247 -0.2961  -40.4470    0.2526  1.0000 -99.0000 -0.3363  0.3041 -99.0000 2027.0000 2M16120813-3158393  
 -8.410773  20.051860  5.1864  0.5458  1.0947  0.0254 -1.4423  0.0371 -0.2330   31.0294    0.0400  1.0000 -99.0000 -0.6533  0.3361 -99.0000 2028.0000 2M16120857-2319221  
-14.786396  14.104836  5.9306  0.8920 -7.6506  0.0324 -0.2021  0.0349 -0.3868  -64.6377    0.5248  1.0000 -99.0000 -0.4876  0.3443 -99.0000 2029.0000 2M16120883-3150073  
-15.259301  13.641062  7.1714  0.7905 -5.7278  0.0168 -0.8739  0.0150 -0.5031  -86.8086    0.0637  1.0000 -99.0000 -0.2555  0.2547 -99.0000 2030.0000 2M16120898-3229166  
-14.938726  13.952326  7.0684  0.7965 -6.0441  0.0342  2.8576  0.0418 -0.2217 -143.9581    0.4467  1.0000 -99.0000 -0.7142  0.3767 -99.0000 2031.0000 2M16120956-3202518  
 -5.492750  22.562091  4.1706  0.4992 -13.8386  0.0252 -2.9353  0.0351 -0.2119   31.4935    0.0483  1.0000 -99.0000 -0.5073  0.3620 -99.0000 2032.0000 2M16120975-1937222  
 -7.473975  20.856011  4.0842  0.4564 -7.0477  0.0249  4.3818  0.0261 -0.3899 -116.2990    0.0362  1.0000 -99.0000 -0.5014  0.2960 -99.0000 2033.0000 2M16121210-2207570  
-34.541617  -6.531572  6.1389  0.6850 -9.1749  0.0184 -0.4705  0.0161 -0.0749 -100.9028    0.2069  1.0000 -99.0000 -0.1591  0.1043 -99.0000 2034.0000 2M16121217-6017538  
-34.359768  -6.349019  5.3715  0.8524 -5.9399  0.0300 -0.1830  0.0270 -0.2154 -119.3664    0.4469  1.0000 -99.0000 -0.0548  0.1116 -99.0000 2037.0000 2M16121482-6002293  
-14.526028  14.316803  6.1801  0.6408 -1.6778  0.0182 -4.6029  0.0208 -0.2860  -55.7168    0.0288  1.0000 -99.0000 -0.4355  0.3562 -99.0000 2038.0000 2M16121712-3130255  
 -5.630633  22.406476  3.8872  0.2967 -4.2957  0.0259 -3.1083  0.0401 -0.2681  -17.4960    0.0603  1.0000 -99.0000 -0.3744  0.3169 -99.0000 2039.0000 2M16121725-1949184  
-28.970585  -0.652365  7.0381  1.2001 -4.7299  0.3905 -0.9321  0.4046 -0.2042  -32.8078    0.2331  1.0000 -99.0000  0.2581  0.0143 -99.0000 2040.0000 2M16121926-5212290  
-14.383205  14.433252  8.6575  0.8242 -3.1681  0.0171  1.4478  0.0192 -0.3443  -17.5434    0.6469  1.0000 -99.0000 -0.6745  0.3414 -99.0000 2042.0000 2M16122156-3119370  
-10.266214  18.308609  4.3300  0.2644 -3.2495  0.0146  2.0989  0.0178 -0.3677 -126.2034    0.0230  1.0000 -99.0000 -0.6873  0.3658 -99.0000 2044.0000 2M16122271-2547385  
 -6.019572  22.043466  5.3726  0.4838 -7.0178  0.0166  3.5454  0.0173 -0.3344  -25.2928    0.0199  1.0000 -99.0000 -0.7520  0.3505 -99.0000 2046.0000 2M16122382-2019568  
 -5.723835  22.291862  3.8540  0.2772 -5.8367  0.0237  3.5114  0.0264 -0.4923  -84.2295    0.0392  1.0000 -99.0000 -0.6271  0.3533 -99.0000 2047.0000 2M16122409-1957457  
-14.940355  13.870661  6.7716  0.6758 -4.4136  0.0295  0.8656  0.0412 -0.2061 -137.3222    0.2718  1.0000 -99.0000 -0.4722  0.3903 -99.0000 2048.0000 2M16122554-3206244  
-10.194684  18.351371  4.5062  0.3051  0.1160  0.0181  0.4554  0.0225 -0.3198 -171.2974    0.0245  1.0000 -99.0000 -0.2618  0.3227 -99.0000 2049.0000 2M16122703-2542556  
-34.413537  -6.445027  5.6969  1.0508 -7.4681  0.0337 -1.5797  0.0325 -0.1189 -126.6402    0.1753  1.0000 -99.0000 -0.2697  0.2745 -99.0000 2051.0000 2M16122798-6008524  
-33.891270  -5.901015  7.4692  0.8500 -5.2143  0.0224  1.6489  0.0234 -0.1404  -54.1541    0.3323  1.0000 -99.0000 -0.3505  0.3207 -99.0000 2055.0000 2M16122902-5923451  
-10.406649  18.139398  5.9918  0.8312 -0.9573  0.0277  2.8918  0.0277 -0.3545 -107.1698    0.0365  1.0000 -99.0000 -0.5464  0.3422 -99.0000 2057.0000 2M16123055-2600270  
-34.394238  -6.434250  5.3802  0.4223 -4.1418  0.0230 -1.5921  0.0225 -0.1042 -150.5851    0.4676  1.0000 -99.0000 -0.7254  0.3087 -99.0000 2058.0000 2M16123109-6007368  
-34.011564  -6.033905  7.8708  0.8976 -4.6661  0.0194  1.4968  0.0188 -0.0817  -53.6632    0.3920  1.0000 -99.0000 -0.7306  0.3589 -99.0000 2059.0000 2M16123121-5934287  
-14.885711  13.895071  3.6952  0.2527 -11.4928  0.0208  4.9293  0.0239 -0.3067  -89.4310    0.2498  1.0000 -99.0000 -0.6117  0.3694 -99.0000 2060.0000 2M16123133-3203075  
 -5.478095  22.458586  4.2474  0.3241 -2.0895  0.0152 -1.9059  0.0194 -0.2540  -17.4007    0.0209  1.0000 -99.0000 -0.3181  0.1672 -99.0000 2061.0000 2M16123159-1940566  
-33.751696  -5.771349  8.6657  1.1154 -7.4230  0.0234 -0.0932  0.0241 -0.0873  -79.4911    0.3681  1.0000 -99.0000  0.1070  0.0493 -99.0000 2062.0000 2M16123445-5912225  
-14.622702  14.132916  7.0709  0.7846 -7.6684  0.0225  0.1195  0.0260 -0.3441  161.1172    0.0326  1.0000 -99.0000 -0.5179  0.3175 -99.0000 2063.0000 2M16123501-3142125  
-14.427176  14.320437  5.4510  0.5629 -5.1262  0.0236 -2.5727  0.0313 -0.2994  -35.8802    0.3354  1.0000 -99.0000 -0.3805  0.3082 -99.0000 2064.0000 2M16123549-3126127  
 -5.868068  22.103653  3.8288  0.4272 -4.4493  0.0237  1.0931  0.0282 -0.3508  -98.6775    0.0375  1.0000 -99.0000 -0.5835  0.3442 -99.0000 2065.0000 2M16123665-2011174  
-14.592930  14.149276  5.2354  0.3260 -1.8145  0.0143  2.3956  0.0155 -0.3944  -93.8167    0.2329  1.0000 -99.0000 -0.7070  0.3450 -99.0000 2066.0000 2M16123751-3140175  
-11.886362  16.718238  7.7249  0.9250 -11.5728  0.0158 -1.4467  0.0187 -0.2877  107.4233    0.0222  1.0000 -99.0000 -0.7253  0.3836 -99.0000 2068.0000 2M16124043-2800370  
-33.756886  -5.800612  5.3357  0.4281 -3.7179  0.0248  0.5015  0.0254 -0.0570 -110.6440    0.3587  1.0000 -99.0000 -0.0127  0.1772 -99.0000 2070.0000 2M16124214-5913518  
-12.329481  16.292776  4.7990  0.3078 -6.5629  0.0144 -2.1343  0.0218 -0.1658  -79.4140    0.0306  1.0000 -99.0000 -0.7769  0.3294 -99.0000 2071.0000 2M16124222-2836414  
 -9.360820  19.022079  4.4370  0.3136 -1.4941  0.0241  0.3633  0.0285 -0.3209 -158.8529    0.0555  1.0000 -99.0000 -0.7891  0.3765 -99.0000 2073.0000 2M16124326-2440515  
-15.312859  13.411893  5.2256  0.6141 -1.8714  0.0276 -2.1635  0.0253 -0.3870  -82.2504    0.4639  1.0000 -99.0000 -0.2176  0.2867 -99.0000 2074.0000 2M16124437-3241147  
 -4.673744  23.051584  4.0588  0.3652 -1.3513  0.0240  7.0446  0.0235 -0.4298  -86.8458    0.0217  1.0000 -99.0000 -0.5058  0.2872 -99.0000 2075.0000 2M16124595-1844040  
-34.429872  -6.516509  5.7389  0.7536 -7.1657  0.0275 -1.0431  0.0265 -0.0838  -43.7590    0.1435  1.0000 -99.0000 -0.4191  0.3039 -99.0000 2076.0000 2M16124607-6012392  
-34.259597  -6.340059  5.3960  0.5019 -4.2722  0.0270 -1.0949  0.0231 -0.1822  -40.6993    0.6816  1.0000 -99.0000 -0.3464  0.2441 -99.0000 2077.0000 2M16124651-5957591  
-14.569017  14.123808  4.4781  0.5566 -14.8990  0.0248  8.1230  0.0256 -0.3993  -13.4545    0.3553  1.0000 -99.0000 -0.3993  0.3465 -99.0000 2078.0000 2M16124723-3140234  
-33.970947  -6.041502  7.7897  0.9893 -7.2887  0.0196  0.2084  0.0218 -0.0675  -46.8555    0.4909  1.0000 -99.0000 -0.5793  0.3521 -99.0000 2079.0000 2M16124756-5933083  
-34.017873  -6.091145  5.7032  0.5630 -8.0100  0.0309 -1.2322  0.0310 -0.0709  -38.3802    0.4091  1.0000 -99.0000  0.3168  0.0699 -99.0000 2081.0000 2M16124775-5937136  
-12.030854  16.544509  5.3800  0.3961 -1.6816  0.0154 -0.3288  0.0188 -0.3137  -48.1678    0.0264  1.0000 -99.0000 -0.4453  0.2651 -99.0000 2082.0000 2M16124788-2813508  
-14.844928  13.849003  3.8358  0.1829 -1.2114  0.0131  2.2438  0.0185 -0.1855  -18.8035    0.0255  1.0000 -99.0000 -0.5872  0.3780 -99.0000 2084.0000 2M16124847-3203247  
-34.291373  -6.382134  5.8744  0.5969 -5.7864  0.0294  0.8169  0.0251 -0.1238  -58.6386    0.2683  1.0000 -99.0000  0.0459  0.0964 -99.0000 2085.0000 2M16124946-6001072  
-33.747934  -5.814645  5.6592  1.0138 -5.6175  0.0310 -1.2918  0.0324 -0.0752 -166.4844    0.3120  1.0000 -99.0000 -0.2127  0.2803 -99.0000 2086.0000 2M16124970-5914062  
-34.464944  -6.565421  6.3314  0.7321 -7.0241  0.0290  4.0804  0.0256 -0.0959  -63.2858    0.2385  1.0000 -99.0000 -0.3251  0.3004 -99.0000 2087.0000 2M16125019-6016133  
 -4.955418  22.794908  4.2265  0.4118 -0.1076  0.0249  0.7041  0.0273 -0.2861   54.2533    0.0435  1.0000 -99.0000 -0.5018  0.3462 -99.0000 2088.0000 2M16125040-1905562  
-14.460246  14.207073  5.0253  0.4251 -6.5293  0.0223  0.3342  0.0299 -0.3689   36.4497    0.0387  1.0000 -99.0000 -0.7689  0.3619 -99.0000 2089.0000 2M16125166-3132230  
-15.345562  13.342270  5.3130  0.4914 -3.8104  0.0308 -0.5614  0.0267 -0.5322 -131.4366    0.0538  1.0000 -99.0000 -0.6323  0.3143 -99.0000 2090.0000 2M16125193-3245334  
-14.372840  14.286086  6.2311  1.0269 -5.0392  0.0243 -1.5066  0.0299 -0.4015  -15.4362    0.2867  1.0000 -99.0000 -0.1896  0.2854 -99.0000 2091.0000 2M16125278-3125263  
-14.291370  14.355098  5.9351  0.9639 -6.2602  0.0333  1.9246  0.0375 -0.3769  -84.6764    0.3162  1.0000 -99.0000 -0.4992  0.3105 -99.0000 2093.0000 2M16125475-3119097  
 -5.159039  22.602406  4.4500  0.3920 -4.1672  0.0194  1.1271  0.0236 -0.3479  208.5152    0.0268  1.0000 -99.0000 -0.0770  0.1010 -99.0000 2094.0000 2M16125480-1922025  
-14.400159  14.248084  5.6434  0.4975 -14.3575  0.0167  0.8107  0.0234 -0.3890   91.2517    0.3803  1.0000 -99.0000 -0.4536  0.3251 -99.0000 2095.0000 2M16125509-3128104  
-11.432136  17.064297  4.3693  0.4844 -3.3927  0.0244 -3.5185  0.0339 -0.3059  -15.5747    0.0466  1.0000 -99.0000 -0.5484  0.3052 -99.0000 2096.0000 2M16125549-2727270  
-14.807645  13.848813  6.3191  0.7375 -6.5841  0.0328  2.6511  0.0450 -0.2519  -63.4695    0.4831  1.0000 -99.0000 -0.1858  0.2542 -99.0000 2097.0000 2M16125577-3201530  
-14.406385  14.231513  4.6143  0.5577 -1.4799  0.0268 -0.4738  0.0360 -0.3783  -30.0039    2.2092  1.0000 -99.0000 -0.0423  0.1806 -99.0000 2098.0000 2M16125718-3129080  
-10.273962  18.120909  4.8148  0.5151 -0.7294  0.0294 -0.0559  0.0346 -0.3696  -67.3745    0.0400  1.0000 -99.0000 -0.2679  0.2937 -99.0000 2099.0000 2M16125743-2555459  
-14.661666  13.977018  6.7356  0.7252 -4.3445  0.0209 -1.5135  0.0225 -0.3237   15.1298    0.5249  1.0000 -99.0000 -0.5665  0.3506 -99.0000 2101.0000 2M16125853-3150260  
-34.282691  -6.403244  7.0028  0.7323 -8.6250  0.0186 -2.1428  0.0163 -0.1288    6.4492    0.3685  1.0000 -99.0000 -0.5106  0.3038 -99.0000 2102.0000 2M16125945-6001408  
-11.347232  17.121339  5.9556  0.6127 -9.5820  0.0169  2.5113  0.0231 -0.3449    8.4581    0.0245  1.0000 -99.0000 -0.6790  0.3408 -99.0000 2104.0000 2M16125973-2721344  
 -5.777785  22.052541  7.0167  1.1817 -12.8230  0.0261  8.1138  0.0307 -0.3575  -56.0484    0.0363  1.0000 -99.0000 -0.5233  0.3295 -99.0000 2106.0000 2M16130073-2009386  
-14.533194  14.087555  7.9878  1.4396 -9.4423  0.0313  1.2747  0.0337 -0.4867  154.2669    1.2082  1.0000 -99.0000 -0.4630  0.2413 -99.0000 2107.0000 2M16130138-3140274  
-34.023519  -6.146518  5.1295  0.4280 -8.6041  0.0176  2.1979  0.0181 -0.1323   -6.5067    0.2267  1.0000 -99.0000 -0.2620  0.3030 -99.0000 2109.0000 2M16130395-5939519  
-33.562543  -5.670932  8.0047  1.4153 -4.2686  0.0207  1.0152  0.0198 -0.0651  -76.5164    0.3058  1.0000 -99.0000 -0.3837  0.3254 -99.0000 2110.0000 2M16130591-5900137  
-33.911012  -6.037202  6.1202  0.6022 -7.8826  0.0343 -0.9777  0.0336 -0.2850   -1.7536    0.6001  1.0000 -99.0000  0.1763  0.0334 -99.0000 2112.0000 2M16130660-5930292  
 -5.146932  22.546537  3.9491  0.3137 -2.5746  0.0212 -6.2921  0.0254 -0.2510    1.6118    0.0469  1.0000 -99.0000 -0.1691  0.1116 -99.0000 2113.0000 2M16130724-1923472  
-15.091878  13.506995  5.2759  0.6282 -7.5511  0.0305 -5.3263  0.0336 -0.3407  129.9410    0.2624  1.0000 -99.0000 -0.3931  0.2395 -99.0000 2114.0000 2M16130871-3228064  
-34.475049  -6.631407  8.0579  1.4894 -6.1889  0.0279  0.2371  0.0239 -0.1178  -66.7911    0.2847  1.0000 -99.0000 -0.3204  0.2753 -99.0000 2115.0000 2M16130873-6019301  
-14.276104  14.291785  5.7781  0.7683 -5.8849  0.0268 -0.2422  0.0412 -0.2878  -52.4855    0.2562  1.0000 -99.0000 -0.4268  0.2961 -99.0000 2116.0000 2M16131028-3121130  
-15.179171  13.405661  5.1034  0.3938 -8.4646  0.0233 -4.2543  0.0331 -0.2873  -65.6115    0.2701  1.0000 -99.0000 -0.5338  0.2882 -99.0000 2118.0000 2M16131194-3236006  
-33.741852  -5.885371  6.8229  0.8048 -7.0120  0.0193 -0.2893  0.0211 -0.2013  -29.5544    0.0809  1.0000 -99.0000 -0.1776  0.2832 -99.0000 2119.0000 2M16131464-5916557  
-11.409795  16.983059  4.8323  0.4102 -0.1793  0.0200  3.3692  0.0246 -0.3834 -147.0000    0.0235  1.0000 -99.0000 -0.7875  0.3750 -99.0000 2120.0000 2M16131529-2729558  
 -5.888876  21.877603  4.6882  0.4515 -3.1269  0.0247 -4.5580  0.0305 -0.2792  -95.8247    0.0491  1.0000 -99.0000 -0.5005  0.3585 -99.0000 2121.0000 2M16131608-2021167  
-12.368697  16.079898  4.0641  0.4055 -6.4062  0.0230 -2.3222  0.0319 -0.2737  -46.8391    0.0213  1.0000 -99.0000 -0.7298  0.3073 -99.0000 2122.0000 2M16131659-2847149  
-14.375438  14.162103  4.7522  0.4469  1.3696  0.0302 -1.1242  0.0325 -0.4523  -75.9087    0.3874  1.0000 -99.0000 -0.2808  0.2836 -99.0000 2123.0000 2M16131697-3130482  
-34.213058  -6.387393  6.7389  0.8432 -6.7412  0.0445  0.0341  0.0353 -0.2204  -42.4977    0.3433  1.0000 -99.0000 -0.2523  0.1897 -99.0000 2125.0000 2M16131823-5958076  
-14.262458  14.264697  6.9855  0.7292 -4.7404  0.0176  2.2028  0.0229 -0.3993  -82.7951    0.0251  1.0000 -99.0000 -0.5009  0.3600 -99.0000 2126.0000 2M16131830-3121482  
-14.583030  13.947172  8.9239  0.7456 -4.2518  0.0242  1.1123  0.0245 -0.3745 -108.3088    0.4329  1.0000 -99.0000 -0.6780  0.3197 -99.0000 2128.0000 2M16131974-3148279  
-14.853170  13.677380  6.3456  0.9420 -11.3642  0.0385  2.2109  0.0395 -0.3506  -45.0936    0.3265  1.0000 -99.0000 -0.3761  0.3729 -99.0000 2130.0000 2M16132120-3211023  
-12.538435  15.895482  7.0410  0.8848 -6.5235  0.0241  3.6720  0.0334 -0.2784 -101.5144    0.0320  1.0000 -99.0000 -0.2778  0.2681 -99.0000 2131.0000 2M16132138-2901592  
 -7.717480  20.277021  4.2385  0.3019 -8.6744  0.0180  6.9458  0.0186 -0.3754   51.3845    0.0207  1.0000 -99.0000 -0.3000  0.3070 -99.0000 2132.0000 2M16132176-2241382  
-15.098234  13.435274  6.4213  0.8784 -5.8530  0.0325 -0.7090  0.0396 -0.2859 -118.2224    0.1995  1.0000 -99.0000 -0.3548  0.2689 -99.0000 2133.0000 2M16132187-3231251  
-14.981567  13.540931  5.3777  0.4763 -5.4776  0.0276 -2.4775  0.0344 -0.2550  -59.1543    0.0442  1.0000 -99.0000 -0.7985  0.3343 -99.0000 2134.0000 2M16132349-3222074  
-14.536292  13.972372  5.9447  0.5815 -4.9048  0.0217 -1.5543  0.0222 -0.3873  -80.6549    0.0255  1.0000 -99.0000 -0.0270  0.1181 -99.0000 2135.0000 2M16132375-3145281  
-14.905335  13.613709  5.0347  0.6276 -4.1619  0.0202 -1.6028  0.0242 -0.2805  -43.7646    0.0254  1.0000 -99.0000 -0.6964  0.3203 -99.0000 2136.0000 2M16132378-3215535  
-15.171319  13.351639  8.4516  1.2988 -6.8726  0.0189  2.3529  0.0246 -0.3401   31.6738    0.2842  1.0000 -99.0000 -0.7229  0.3371 -99.0000 2137.0000 2M16132434-3237591  
 -7.774412  20.211814  5.1557  0.4080 -8.2438  0.0149 -0.8240  0.0175 -0.2547  -39.8276    0.0217  1.0000 -99.0000 -0.5963  0.3930 -99.0000 2138.0000 2M16132469-2246389  
-33.765334  -5.946251  5.0879  0.3762 -6.1401  0.0271  0.5950  0.0263 -0.1340  -45.4884    0.2412  1.0000 -99.0000  0.3334  0.0334 -99.0000 2139.0000 2M16132645-5920323  
-14.592026  13.899538  5.0621  0.3656 -3.7822  0.0153  0.9580  0.0173 -0.3126   45.4857    0.0323  1.0000 -99.0000 -0.5951  0.3574 -99.0000 2140.0000 2M16132751-3150512  
-34.522148  -6.737557  7.0223  0.5711 -6.2264  0.0174  1.5878  0.0156 -0.1149 -142.0250    0.2470  1.0000 -99.0000 -0.1219  0.2441 -99.0000 2142.0000 2M16132793-6026027  
-11.937484  16.423114  4.4427  0.3006 -3.9073  0.0168  6.8647  0.0183 -0.3127   -3.5285    0.0269  1.0000 -99.0000 -0.5219  0.3553 -99.0000 2143.0000 2M16132858-2815057  
-15.095986  13.402872  4.4981  0.3145 -4.0682  0.0216 -0.2267  0.0259 -0.3005 -157.8125    0.0408  1.0000 -99.0000 -0.0700  0.2530 -99.0000 2144.0000 2M16132882-3232422  
 -5.253930  22.341963  4.2935  0.4101 -0.9343  0.0241  0.6657  0.0284 -0.2480  -10.6238    0.0313  1.0000 -99.0000 -0.2163  0.1995 -99.0000 2145.0000 2M16132907-1936249  
 -9.491153  18.658966  5.1540  0.6751 -6.5190  0.0238  0.0674  0.0269 -0.3196  -44.4096    0.0210  1.0000 -99.0000 -0.3314  0.2733 -99.0000 2146.0000 2M16133039-2501140  
-10.058477  18.145604  4.0686  0.2632 -4.7861  0.0170  3.1273  0.0188 -0.3632   34.7064    0.0239  1.0000 -99.0000 -0.5957  0.3798 -99.0000 2147.0000 2M16133046-2545520  
-15.059209  13.430556  5.4115  1.0102 -6.1464  0.0335 -2.9343  0.0466 -0.1816  -42.6379    0.4185  1.0000 -99.0000 -0.4223  0.2892 -99.0000 2148.0000 2M16133046-3230006  
-14.877651  13.593129  4.4241  0.6945 -5.4974  0.0332  1.7429  0.0333 -0.4228  -20.8271    0.3278  1.0000 -99.0000 -0.4478  0.3294 -99.0000 2150.0000 2M16133332-3215375  
 -9.270294  18.839072  5.9961  0.4979 -5.6272  0.0147 -0.0235  0.0177 -0.3196   28.4222    0.0223  1.0000 -99.0000 -0.6298  0.3791 -99.0000 2151.0000 2M16133390-2444416  
-15.123153  13.342643  3.7948  0.1963 -4.4240  0.0171 -2.6762  0.0231 -0.2713  -17.6275    0.4936  1.0000 -99.0000 -0.6562  0.3696 -99.0000 2152.0000 2M16133560-3236229  
-15.185188  13.275981  7.7970  0.9171 -5.5183  0.0221  0.9708  0.0257 -0.4017  -18.0113    0.3897  1.0000 -99.0000 -0.6407  0.1513 -99.0000 2153.0000 2M16133684-3241464  
-34.171706  -6.402591  7.5623  0.9888 -6.3770  0.0188 -1.7154  0.0166 -0.2481  -28.8960    0.1909  1.0000 -99.0000 -0.3316  0.3044 -99.0000 2154.0000 2M16133751-5957048  
-14.836299  13.612224  9.5599  1.5557 -4.8623  0.0343  0.0552  0.0393 -0.3398   46.1900    0.0277  1.0000 -99.0000 -0.5843  0.3573 -99.0000 2155.0000 2M16133755-3213067  
-14.863625  13.581171  5.5003  0.5199 -1.1387  0.0272 -0.5056  0.0324 -0.3549  -52.1672    0.2758  1.0000 -99.0000 -0.7198  0.3339 -99.0000 2156.0000 2M16133846-3215333  
 -8.631197  19.383131  4.3797  0.3240 -2.0712  0.0235 -3.4215  0.0276 -0.3030  -89.4912    0.0487  1.0000 -99.0000 -0.4599  0.3447 -99.0000 2157.0000 2M16133886-2355563  
-34.419686  -6.667909  5.4052  0.7327 -2.1667  0.0258  1.0024  0.0251 -0.1167  -68.9745    0.3245  1.0000 -99.0000 -0.0924  0.1582 -99.0000 2159.0000 2M16134021-6018482  
-14.890071  13.544331  6.9378  1.0432 -3.9093  0.0336 -2.4169  0.0358 -0.3348  -47.8537    0.2920  1.0000 -99.0000 -0.6737  0.3696 -99.0000 2160.0000 2M16134069-3218125  
 -9.513861  18.574930  4.1678  0.2980 -0.6026  0.0229 -1.2247  0.0272 -0.3675   16.9266    0.0420  1.0000 -99.0000 -0.5935  0.3573 -99.0000 2162.0000 2M16134260-2505386  
-14.714477  13.702770  9.2505  1.2047 -7.5149  0.0241  1.4181  0.0299 -0.3176  -22.4420    3.3448  1.0000 -99.0000 -0.7148  0.3258 -99.0000 2163.0000 2M16134313-3204146  
-14.793985  13.617533  6.4102  0.9478 -9.4020  0.0386  3.2009  0.0449 -0.3736  -92.3199    0.7622  1.0000 -99.0000 -0.5133  0.3509 -99.0000 2165.0000 2M16134475-3211083  
 -9.170682  18.865992  3.9322  0.3340 -3.7921  0.0194  2.6171  0.0228 -0.4416  -44.6364    0.0297  1.0000 -99.0000 -0.6061  0.3540 -99.0000 2167.0000 2M16134586-2439284  
-14.938464  13.465836  4.5685  0.5035 -2.8002  0.0295  2.3703  0.0312 -0.2112   13.2578    0.3601  1.0000 -99.0000 -0.0903  0.1227 -99.0000 2168.0000 2M16134701-3223321  
-14.311999  14.072012  4.1005  0.2476 -5.3409  0.0226 -0.1245  0.0263 -0.4128  114.1103    0.0325  1.0000 -99.0000  0.2289  0.0381 -99.0000 2169.0000 2M16134717-3132001  
 -8.234851  19.679412  4.1809  0.3061 -3.5986  0.0193  1.3505  0.0303 -0.1033  -88.0272    0.0315  1.0000 -99.0000 -0.2752  0.2580 -99.0000 2171.0000 2M16134919-2327258  
-33.786454  -6.038257  6.5419  0.6330 -4.0866  0.0189 -2.9852  0.0189 -0.2268 -134.5675    0.2499  1.0000 -99.0000 -0.3650  0.3163 -99.0000 2172.0000 2M16134925-5925241  
-34.193902  -6.461090  6.4294  0.8274 -7.0875  0.0320 -0.4288  0.0295 -0.1438   -9.3346    0.4546  1.0000 -99.0000  0.2188  0.0876 -99.0000 2173.0000 2M16134928-6000318  
-14.528553  13.850019  3.9176  0.5919 -5.8207  0.0255 -1.8086  0.0383 -0.3015  -94.0299    0.3643  1.0000 -99.0000 -0.3257  0.2109 -99.0000 2175.0000 2M16134971-3150201  
-34.036477  -6.299949  5.2091  0.4762 -9.6097  0.0188  0.1738  0.0188 -0.0853  -21.2052    0.4099  1.0000 -99.0000 -0.1118  0.1637 -99.0000 2176.0000 2M16134997-5947033  
-34.165885  -6.435865  7.9475  1.0542 -5.8480  0.0196 -1.6092  0.0180 -0.1607    1.1775    0.3637  1.0000 -99.0000 -0.7064  0.3375 -99.0000 2177.0000 2M16135055-5958169  
 -5.372390  22.129319  4.0892  0.2906 -6.4526  0.0209 -0.1052  0.0286 -0.1667  -58.3575    0.0375  1.0000 -99.0000 -0.4730  0.2774 -99.0000 2178.0000 2M16135060-1949508  
-33.824073  -6.082164  5.3211  0.4107 -7.8928  0.0259 -0.4035  0.0243 -0.1984  -96.8385    0.2438  1.0000 -99.0000  0.2279  0.0142 -99.0000 2179.0000 2M16135083-5928514  
-33.756301  -6.012928  6.0280  0.6631 -3.7129  0.0314  0.3955  0.0301 -0.2251  -67.0520    0.3943  1.0000 -99.0000 -0.3967  0.3135 -99.0000 2180.0000 2M16135121-5923036  
-14.999029  13.369442  4.2962  0.3574 -7.2233  0.0155 -6.2298  0.0235 -0.1795  -83.4741    0.1775  1.0000 -99.0000 -0.3074  0.2691 -99.0000 2181.0000 2M16135454-3230074  
-14.887441  13.477519  6.2171  0.5901 -10.9617  0.0173  4.4172  0.0202 -0.3272 -107.0336    0.4945  1.0000 -99.0000 -0.0310  0.0476 -99.0000 2182.0000 2M16135464-3220561  
-11.327049  16.852340  7.1262  1.1495 -8.0789  0.0284  1.7749  0.0276 -0.3589  -74.4999    0.0306  1.0000 -99.0000 -0.6721  0.2923 -99.0000 2183.0000 2M16135561-2731584  
