l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index   apogeeID            
-34.352615 -12.525720  5.7360  0.3507 -8.5348  0.0133 -0.4700  0.0180  0.3197  -10.1542    0.3219  1.0000 -99.0000 -0.1700  0.2471 -99.0000 4147.0000 2M16512780-6411548  
 -0.816004  14.283660  3.8603  0.1326 -5.5579  0.0161  2.3219  0.0236 -0.2359   15.9421    0.1433  1.0000 -99.0000 -0.3425  0.3309 -99.0000 4148.0000 2M16512825-2130303  
 -4.596596  11.423064  9.7850  0.9235 -9.3065  0.0214 -1.7520  0.0237 -0.3092  -78.9304    0.1794  1.0000 -99.0000 -0.3483  0.3114 -99.0000 4149.0000 2M16512987-2610253  
 -4.209299  11.714411  5.1787  0.2262 -4.2228  0.0188 -1.5646  0.0211 -0.3287   58.5082    0.0229  1.0000 -99.0000 -0.2194  0.2754 -99.0000 4150.0000 2M16513118-2541432  
-33.241351 -11.686027  5.0598  0.1763 -8.4543  0.0214 -0.5554  0.0225  0.1501  -78.6053    0.3091  1.0000 -99.0000 -0.3226  0.2219 -99.0000 4151.0000 2M16513123-6249314  
 -4.533253  11.464516  3.7268  0.0971 -2.6902  0.0174  1.7620  0.0204 -0.4395  -88.8032    0.1236  1.0000 -99.0000 -0.2558  0.2837 -99.0000 4152.0000 2M16513140-2605574  
 -3.686503  12.100449  3.7073  0.0755 -7.7992  0.0240 -0.8701  0.0220 -0.4189   -9.7622    0.0303  1.0000 -99.0000 -0.3170  0.3007 -99.0000 4153.0000 2M16513406-2503164  
 -0.254352  14.655401  7.2291  0.1519 -6.0811  0.0177  1.9825  0.0180 -0.4012  -43.6829    0.4199  1.0000 -99.0000 -0.5653  0.3245 -99.0000 4155.0000 2M16513675-2051017  
 -0.668617  14.348515  3.6479  0.1600 -4.2876  0.0145  4.6551  0.0169 -0.3167   22.5990    0.2517  1.0000 -99.0000 -0.5160  0.3950 -99.0000 4157.0000 2M16513725-2121198  
 -4.341796  11.582787  9.1456  0.1285 -7.1349  0.0239 -1.0552  0.0250 -0.3566 -101.6503    0.2296  1.0000 -99.0000 -0.5507  0.3326 -99.0000 4158.0000 2M16513746-2552432  
-33.430928 -11.855368  6.3248  0.1318 -2.3977  0.0138  6.3216  0.0129 -0.0926  -21.4806    0.2943  1.0000 -99.0000 -0.5228  0.3297 -99.0000 4160.0000 2M16514128-6304334  
 -3.872053  11.924198  6.0811  0.1643  0.4074  0.0186  0.2279  0.0194 -0.3169   59.8731    0.2941  1.0000 -99.0000 -0.4443  0.2827 -99.0000 4161.0000 2M16514129-2518220  
 -3.425222  12.264230  6.4970  0.0536 -5.2427  0.0187  1.4974  0.0193 -0.3846   72.9844    0.0209  1.0000 -99.0000 -0.2468  0.2955 -99.0000 4162.0000 2M16514141-2445088  
 -3.010429  12.575858 11.5094  0.1372 -5.7529  0.0305  0.5688  0.0353 -0.1755  -51.1370    0.0258  1.0000 -99.0000 -0.4250  0.3297 -99.0000 4163.0000 2M16514204-2414288  
 -4.619268  11.345693  6.3800  0.0833 -4.8564  0.0181 -2.0889  0.0194 -0.3737 -251.3537    0.1959  1.0000 -99.0000 -0.5694  0.3684 -99.0000 4164.0000 2M16514248-2614203  
 -2.986010  12.588802  4.4645  0.0603 -2.9040  0.0216 -0.4636  0.0244 -0.3312   23.8944    0.0383  1.0000 -99.0000 -0.3773  0.2376 -99.0000 4165.0000 2M16514318-2412525  
 -0.905292  14.139406  5.4356  0.0171 -7.8408  0.0143 -0.6854  0.0182 -0.3062 -126.5351    0.1070  1.0000 -99.0000 -0.7731  0.3335 -99.0000 4166.0000 2M16514432-2139527  
 -3.924940  11.852567  7.3872  0.0018 -8.2016  0.0180 -1.1346  0.0220 -0.3010   87.5048    0.0244  1.0000 -99.0000 -0.6622  0.3342 -99.0000 4171.0000 2M16514783-2523274  
 -1.042706  14.018497  6.3814  0.3631 -2.8444  0.0337  3.3950  0.0410 -0.2829  -74.8487    0.0589  1.0000 -99.0000 -0.6756  0.3729 -99.0000 4172.0000 2M16514829-2150384  
 -4.346833  11.523442  4.5550  0.1061 -4.0091  0.0324  4.5158  0.0344 -0.3573   -6.3875    1.5895  1.0000 -99.0000 -0.3304  0.3036 -99.0000 4173.0000 2M16514912-2555090  
 -4.505006  11.401448  4.5629  0.1009 -3.6527  0.0231  4.4473  0.0250 -0.3278   28.5767    0.4414  1.0000 -99.0000 -0.3869  0.2852 -99.0000 4174.0000 2M16514924-2606591  
 -3.028245  12.525193  5.2204  0.2061 -0.1374  0.0172  1.1454  0.0183 -0.3359  -34.1082    0.0269  1.0000 -99.0000 -0.6298  0.3474 -99.0000 4175.0000 2M16514976-2417102  
 -4.089122  11.711610  6.4066  0.6469 -9.9507  0.0204  1.1531  0.0248 -0.3073  150.6389    0.0287  1.0000 -99.0000 -0.6578  0.3642 -99.0000 4176.0000 2M16515107-2536157  
 -4.532135  11.360865  5.9745  0.0049 -0.7320  0.0183 -1.7375  0.0194 -0.3824   80.3828    0.0799  1.0000 -99.0000 -0.6969  0.3450 -99.0000 4177.0000 2M16515338-2609446  
 -3.102242  12.443202  6.9329  0.3086 -4.3326  0.0229  0.4150  0.0232 -0.3391  -55.0644    0.3905  1.0000 -99.0000 -0.0759  0.2298 -99.0000 4178.0000 2M16515516-2423366  
 -4.375456  11.472644  6.3724  0.1255 -4.4643  0.0188 -0.5158  0.0185 -0.4062  -29.0475    0.0817  1.0000 -99.0000 -0.5173  0.3185 -99.0000 4179.0000 2M16515518-2558211  
 -3.410640  12.165746  4.2484  0.0985 -5.0746  0.0169  2.1830  0.0194 -0.3576  -30.0040    0.0233  1.0000 -99.0000 -0.0702  0.1083 -99.0000 4180.0000 2M16520427-2448058  
 -4.152219  11.592609  6.7897  0.4570 -4.2176  0.0178  1.2264  0.0194 -0.3696  -67.3186    0.0209  1.0000 -99.0000 -0.2702  0.3394 -99.0000 4181.0000 2M16520590-2543348  
 -3.804098  11.849804  9.7089  1.1493 -6.4679  0.0170  2.6824  0.0182 -0.3511  -60.3367    0.0234  1.0000 -99.0000 -0.5301  0.3257 -99.0000 4182.0000 2M16520773-2517578  
 -3.650038  11.953419  6.7523  0.1836  0.4804  0.0303  3.4968  0.0313 -0.4026  -56.2296    0.0474  1.0000 -99.0000 -0.5843  0.2518 -99.0000 4184.0000 2M16521060-2507005  
-15.479492   2.530245  7.0781  0.5587 -5.2982  0.0529  0.0439  0.0549 -0.3148 -178.2130    0.1254  1.0000 -99.0000  0.0636  0.0573 -99.0000 4185.0000 2M16521079-4009211  
 -3.671740  11.921171  9.5535  0.6077 -1.7206  0.0249 -0.1802  0.0239 -0.4288  129.4198    0.0327  1.0000 -99.0000 -0.6910  0.3039 -99.0000 4186.0000 2M16521389-2509121  
-33.356129 -11.878316  5.6487  0.4407 -8.4424  0.0208 -0.1968  0.0201  0.1232  -37.9397    0.3197  1.0000 -99.0000 -0.2881  0.2562 -99.0000 4187.0000 2M16521470-6301563  
 -0.667389  14.149141  5.8844  0.1521 -2.4775  0.0336  3.1743  0.0328 -0.3730   54.9482    0.0546  1.0000 -99.0000 -0.5230  0.3544 -99.0000 4189.0000 2M16521835-2128306  
 -3.177765  12.268350  5.0483  0.4054 -5.1459  0.0266  0.0235  0.0248 -0.3780  -27.3216    0.0276  1.0000 -99.0000  0.0074  0.0640 -99.0000 4190.0000 2M16521970-2433321  
-33.785253 -12.216845  7.9210  0.3510 -8.6537  0.0133 -1.3604  0.0119 -0.0191  -50.0335    0.3056  1.0000 -99.0000 -0.3565  0.3030 -99.0000 4192.0000 2M16522001-6334169  
-33.846799 -12.264714  6.7486  0.1847 -10.3358  0.0155 -1.6821  0.0129  0.0274   53.0235    0.1708  1.0000 -99.0000 -0.2620  0.2832 -99.0000 4193.0000 2M16522055-6338536  
-15.159013   2.743330  4.5675  0.7577 -6.2028  0.0533 -1.8499  0.0553 -0.2059  -85.2245    0.3406  1.0000 -99.0000  0.2265  0.0316 -99.0000 4194.0000 2M16522276-3946236  
  0.163895  14.732685  3.9237  0.3071 -5.1065  0.0205 -0.7824  0.0232 -0.3261 -193.5897    0.4922  1.0000 -99.0000 -0.5783  0.3092 -99.0000 4195.0000 2M16522348-2028519  
-15.454090   2.497902  7.4001  1.5095 -4.8688  0.0650 -0.8960  0.0707 -0.2662 -125.1557    0.4034  1.0000 -99.0000 -0.0794  0.1409 -99.0000 4196.0000 2M16522369-4009244  
 -3.785740  11.787487  8.2809  0.1139 -5.6540  0.0245 -3.2438  0.0261 -0.3353   83.1373    0.0312  1.0000 -99.0000 -0.4644  0.3162 -99.0000 4197.0000 2M16522371-2519245  
 -2.818359  12.516103  6.7418  0.2431 -4.7794  0.0166 -3.0002  0.0199 -0.3084   27.8266    0.5425  1.0000 -99.0000 -0.0983  0.1844 -99.0000 4199.0000 2M16522465-2407469  
-33.293707 -11.861563  7.4609  0.1794 -3.4140  0.0202  3.6388  0.0203  0.0965   69.1227    0.3505  1.0000 -99.0000 -0.4728  0.3570 -99.0000 4202.0000 2M16522753-6258257  
 -3.119883  12.274414  4.9656  0.2489 -2.7435  0.0245 -2.4502  0.0227 -0.3793   41.8818    0.0259  1.0000 -99.0000  0.0145  0.0652 -99.0000 4203.0000 2M16522756-2430376  
 -2.612665  12.649263  6.7618  0.3709 -7.5949  0.0202  0.6158  0.0231 -0.3083 -195.8480    0.4638  1.0000 -99.0000 -0.7168  0.3169 -99.0000 4204.0000 2M16522918-2353217  
 -0.663991  14.097865  7.4520  0.0826 -4.1752  0.0208  1.6885  0.0240 -0.3164    4.1167    0.3186  1.0000 -99.0000 -0.0083  0.1513 -99.0000 4205.0000 2M16522941-2130126  
-33.873864 -12.308641  6.9406  0.2001 -1.6914  0.0208 -1.8024  0.0185  0.0623  -99.0478    0.2805  1.0000 -99.0000 -0.5177  0.3797 -99.0000 4206.0000 2M16523058-6341458  
 -2.884005  12.432460  4.1761  0.0435 -0.9595  0.0160  0.3716  0.0171 -0.3329 -146.6352    0.0266  1.0000 -99.0000 -0.5420  0.3422 -99.0000 4207.0000 2M16523176-2413535  
 -3.209980  12.172097  8.7624  0.1178 -4.7290  0.0221 -1.9940  0.0214 -0.3546  -37.7006    0.6693  1.0000 -99.0000 -0.6926  0.3406 -99.0000 4208.0000 2M16523469-2438338  
 -3.171447  12.200349  6.7683  0.1659 -4.8968  0.0217 -1.2394  0.0225 -0.2933   60.9200    0.0312  1.0000 -99.0000 -0.6372  0.2995 -99.0000 4209.0000 2M16523488-2435444  
 -0.706398  14.039584  6.6163  0.0973 -2.2765  0.0214  1.5552  0.0201 -0.3707  -85.3617    0.2926  1.0000 -99.0000 -0.7008  0.3367 -99.0000 4210.0000 2M16523498-2134174  
 -3.253085  12.131818  9.1891  1.5027 -5.5230  0.0236 -2.7233  0.0235 -0.3873   67.1403    0.0252  1.0000 -99.0000 -0.2727  0.2851 -99.0000 4211.0000 2M16523629-2442025  
 -3.993860  11.558946  5.9219  0.1363 -8.1280  0.0280 -3.0682  0.0282 -0.3937  -36.7036    0.0406  1.0000 -99.0000 -0.5843  0.3182 -99.0000 4213.0000 2M16523838-2537288  
 -3.354028  12.034759  8.5344  0.0007 -6.4522  0.0235  1.7817  0.0259 -0.3442  -37.7648    0.0239  1.0000 -99.0000 -0.6000  0.3709 -99.0000 4214.0000 2M16524060-2450175  
 -3.156805  12.181328  5.9222  0.1333  1.2361  0.0240  0.2053  0.0227 -0.3678   -4.9544    0.0386  1.0000 -99.0000 -0.7776  0.3026 -99.0000 4215.0000 2M16524116-2435456  
-15.473083   2.396980 10.2917  0.4967 -7.4362  0.1342 -0.6740  0.1289 -0.3831  -73.5513    0.3221  1.0000 -99.0000  0.2547  0.0366 -99.0000 4218.0000 2M16524445-4014074  
 -3.459062  11.925278  9.1888  0.1482 -6.6627  0.0360  0.2197  0.0381 -0.3812  -16.6320    0.0304  1.0000 -99.0000 -0.4231  0.3466 -99.0000 4220.0000 2M16524685-2459113  
 -3.270441  12.064853  4.4253  0.0882 -6.1701  0.0173  3.5867  0.0163 -0.3937 -116.0804    0.0222  1.0000 -99.0000 -0.6794  0.3315 -99.0000 4222.0000 2M16524755-2445186  
-33.837347 -12.323681  5.8485  0.2675 -8.2277  0.0184 -0.8055  0.0172 -0.0055  -81.1853    0.4889  1.0000 -99.0000 -0.2447  0.2586 -99.0000 4224.0000 2M16524884-6340372  
  0.235920  14.642468  5.9075  0.0356 -3.9635  0.0177 -0.5799  0.0216 -0.3093   -2.3671    0.2363  1.0000 -99.0000 -0.6765  0.3426 -99.0000 4225.0000 2M16525268-2028465  
 -3.216545  12.069396  6.6723  0.2021 -7.6361  0.0214 -4.3571  0.0199 -0.3844  103.5753    0.4922  1.0000 -99.0000 -0.5226  0.3382 -99.0000 4226.0000 2M16525511-2442383  
 -2.910221  12.295766  6.1331  0.0383 -4.7596  0.0211 -2.0398  0.0239 -0.2673   74.6845    0.0244  1.0000 -99.0000 -0.5095  0.3742 -99.0000 4227.0000 2M16525613-2420070  
 -0.452834  14.112998  7.7051  0.4799 -3.5812  0.0165  4.2601  0.0178 -0.3268  -16.4794    0.3801  1.0000 -99.0000 -0.5798  0.3890 -99.0000 4228.0000 2M16525817-2119521  
-15.524781   2.296881  6.0238  1.1839 -1.8185  0.0415 -2.0894  0.0525 -0.2019   -5.1852    0.1594  1.0000 -99.0000  0.3804  0.0389 -99.0000 4229.0000 2M16525853-4020196  
  0.248746  14.604894  4.1580  0.0050 -4.6983  0.0155  5.8095  0.0201 -0.2261  -48.5605    0.2731  1.0000 -99.0000 -0.6038  0.3681 -99.0000 4230.0000 2M16530229-2029322  
  0.101536  14.492320  6.2166  0.2709 -9.6434  0.0177 -5.3661  0.0212 -0.3110 -141.8361    0.0727  1.0000 -99.0000 -0.3584  0.2482 -99.0000 4231.0000 2M16530341-2040255  
  0.148280  14.515895  5.3577  0.0827 -5.7087  0.0188 -0.4299  0.0236 -0.3926 -106.4296    0.2141  1.0000 -99.0000 -0.7031  0.3685 -99.0000 4232.0000 2M16530556-2037244  
 -3.563038  11.748188  5.4602  0.0015 -0.3885  0.0273 -3.7152  0.0311 -0.2612 -151.2925    0.0237  1.0000 -99.0000 -0.6121  0.3332 -99.0000 4233.0000 2M16530742-2510313  
 -3.253547  11.972673  8.5581  1.9911 -3.5946  0.0236  0.0663  0.0228 -0.3886  -52.2416    0.0251  1.0000 -99.0000 -0.0827  0.1682 -99.0000 4235.0000 2M16530949-2447544  
 -3.534310  11.748233  4.0519  0.0884 -3.9534  0.0223 -0.1842  0.0275 -0.3000 -111.7941    0.0297  1.0000 -99.0000 -0.1970  0.2809 -99.0000 4236.0000 2M16531198-2509112  
 -3.048794  12.115077  5.6121  0.1098 -9.4401  0.0202 -2.5514  0.0199 -0.4249  117.7219    0.0314  1.0000 -99.0000 -0.6544  0.3631 -99.0000 4237.0000 2M16531204-2433104  
 -2.732819  12.352978 11.5065  0.6063 -8.2991  0.0305 -1.3483  0.0328 -0.3916   56.3524    0.6107  1.0000 -99.0000 -0.3252  0.3039 -99.0000 4238.0000 2M16531205-2409470  
 -3.870047  11.485347  6.1947  0.2596 -2.0054  0.0286 -2.8683  0.0308 -0.3424   29.2550    0.0416  1.0000 -99.0000 -0.3825  0.3245 -99.0000 4239.0000 2M16531366-2534266  
 -3.480035  11.760324  7.8149  0.4277 -6.7763  0.0175 -0.6448  0.0204 -0.2988  -75.2051    0.0248  1.0000 -99.0000 -0.6021  0.3198 -99.0000 4241.0000 2M16531808-2506132  
 -0.727500  13.813290  5.6456  0.4353 -6.5057  0.0206  5.2133  0.0193 -0.3693 -107.8903    0.1370  1.0000 -99.0000 -0.7039  0.3124 -99.0000 4242.0000 2M16531836-2143281  
  0.368197  14.610667  5.3284  0.1626 -4.7228  0.0231  2.0409  0.0253 -0.3085    7.0037    0.2074  1.0000 -99.0000 -0.2117  0.2539 -99.0000 4243.0000 2M16531887-2023468  
-15.596287   2.151462 10.2980  0.4770 -7.8380  0.1352 -0.2969  0.1298 -0.3258  -56.7912    0.3885  1.0000 -99.0000  0.4020  0.0399 -99.0000 4245.0000 2M16531980-4029099  
 -0.638786  13.865808  5.4749  0.3743 -3.5749  0.0285 -2.1628  0.0315 -0.3078  -36.8466    0.0359  1.0000 -99.0000 -0.1399  0.1473 -99.0000 4246.0000 2M16532095-2137268  
 -3.265598  11.899394  7.2564  0.5613 -3.4984  0.0332  4.2638  0.0284 -0.4832  -70.1181    0.0367  1.0000 -99.0000 -0.4163  0.3473 -99.0000 4247.0000 2M16532292-2451093  
 -0.840409  13.683558  4.6404  0.1238 -6.6562  0.0177  4.6560  0.0173 -0.4151  -36.3229    0.1295  1.0000 -99.0000 -0.3032  0.2702 -99.0000 4250.0000 2M16532800-2153248  
 -3.573023  11.635611  3.5987  0.2307 -6.2829  0.0258  3.0603  0.0315 -0.3300   29.8697    0.0647  1.0000 -99.0000 -0.6089  0.3393 -99.0000 4252.0000 2M16532946-2515072  
 14.538454  23.808336  4.9764  0.1182 -4.4719  0.0226  3.0134  0.0217 -0.3190  103.1634    0.0455  1.0000 -99.0000 -0.5161  0.2707 -99.0000 4253.0000 2M16532958-0410415  
 -0.515159  13.908235  4.6182  0.0004 -0.7067  0.0178  6.6980  0.0178 -0.3718  -74.7555    0.1860  1.0000 -99.0000 -0.5644  0.3819 -99.0000 4255.0000 2M16533090-2130101  
 -3.254107  11.869674  5.9077  0.3311  0.1109  0.0219 -1.3884  0.0203 -0.4283  -71.9962    0.0271  1.0000 -99.0000 -0.4849  0.3735 -99.0000 4256.0000 2M16533095-2451426  
  0.472483  14.616907  4.5213  0.1231 -1.7665  0.0251  0.6528  0.0245 -0.3645 -115.7649    0.1184  1.0000 -99.0000 -0.2692  0.2940 -99.0000 4258.0000 2M16533307-2018426  
 -0.734196  13.724553  8.1636  0.1659 -0.6950  0.0398 -2.7957  0.0393 -0.4385 -169.1979    0.0460  1.0000 -99.0000 -0.5490  0.3911 -99.0000 4259.0000 2M16533563-2146596  
 -3.043413  12.005389  8.4539  0.9036 -6.4997  0.0247 -3.6368  0.0254 -0.4161   12.3055    0.0249  1.0000 -99.0000 -0.3113  0.3555 -99.0000 4260.0000 2M16533582-2436565  
 -3.001446  12.019079  3.4295  0.1632 -1.4848  0.0218  1.5305  0.0239 -0.3532   92.8264    0.0365  1.0000 -99.0000 -0.3628  0.2818 -99.0000 4262.0000 2M16533957-2434295  
-15.130974   2.446782  4.3109  0.8020 -2.3023  0.0610  1.0990  0.0585 -0.1801   12.7730    0.1186  1.0000 -99.0000 -0.2725  0.0914 -99.0000 4263.0000 2M16534012-3956207  
  0.458449  14.569261  5.3867  0.7710 -5.5640  0.0199  0.2417  0.0199 -0.3159  137.0021    0.3689  1.0000 -99.0000 -0.6980  0.2490 -99.0000 4264.0000 2M16534075-2021044  
  1.527435  15.312926  5.6977  2.0263 -5.0369  0.0342 -1.9891  0.0350 -0.4293  -55.9983    0.0224  1.0000 -99.0000  0.1208  0.0525 -99.0000 4265.0000 2M16534584-1904431  
 -3.359691  11.706538 10.2323  0.4627 -6.6754  0.0330 -0.8825  0.0300 -0.3759  -58.5555    0.0456  1.0000 -99.0000 -0.7896  0.3685 -99.0000 4268.0000 2M16534844-2502360  
 -3.002745  11.972787  9.2681  0.5478 -7.9248  0.0281  3.0233  0.0277 -0.3880   88.2411    0.0281  1.0000 -99.0000 -0.5277  0.3427 -99.0000 4269.0000 2M16534904-2436147  
 -2.864725  12.073681  5.5547  0.3525 -2.4682  0.0171 -1.5748  0.0194 -0.3770  134.0625    0.0228  1.0000 -99.0000 -0.3851  0.2735 -99.0000 4270.0000 2M16534965-2426081  
 15.129323  24.040580  6.6218  0.2499 -4.9328  0.0151  3.4010  0.0188 -0.0982   -8.8492    0.0216  1.0000 -99.0000 -0.6330  0.3336 -99.0000 4272.0000 2M16535108-0335496  
 -0.281004  13.979208  5.3175  0.2782 -3.7858  0.0165  4.7156  0.0174 -0.3905   11.8325    0.2348  1.0000 -99.0000 -0.5566  0.3813 -99.0000 4273.0000 2M16535153-2116429  
 14.369021  23.600408  5.3065  0.1576 -16.4117  0.0206 -2.6729  0.0219 -0.2987   38.0830    0.0377  1.0000 -99.0000 -0.5786  0.4105 -99.0000 4274.0000 2M16535206-0425125  
 -0.185592  14.013961  4.5557  0.2008 -3.0983  0.0313  3.9018  0.0360 -0.2901  -39.2708    0.0485  1.0000 -99.0000 -0.3669  0.3093 -99.0000 4278.0000 2M16535871-2111013  
 -3.597797  11.475797 11.1915  0.2644 -6.9213  0.0246 -0.6911  0.0274 -0.3295 -154.9945    0.0286  1.0000 -99.0000 -0.5282  0.3256 -99.0000 4279.0000 2M16535908-2522081  
-15.670099   1.928018  9.8443  0.2212 -3.5356  0.1059 -0.0280  0.1235 -0.2368 -118.8732    0.3501  1.0000 -99.0000  0.4948  0.0099 -99.0000 4280.0000 2M16535984-4041037  
-15.511118   2.052643  5.5919  0.3199 -8.6542  0.0857 -1.6814  0.0800 -0.2594 -149.6342    0.4290  1.0000 -99.0000 -0.3039  0.3036 -99.0000 4282.0000 2M16540094-4028567  
 -0.080690  14.067112  5.5987  0.0047 -6.7154  0.0151 -0.0602  0.0175 -0.3166  -87.4751    0.1361  1.0000 -99.0000 -0.7299  0.3793 -99.0000 4283.0000 2M16540350-2104133  
 -3.323642  11.660563  8.2303  0.8181 -3.5471  0.0163 -1.4679  0.0172 -0.3136  -84.2728    0.0220  1.0000 -99.0000 -0.4197  0.3002 -99.0000 4284.0000 2M16540379-2502364  
 15.042688  23.928101  4.9587  0.1654 -7.5230  0.0137 -0.9391  0.0170 -0.1822   -4.0081    0.0234  1.0000 -99.0000 -0.4804  0.3265 -99.0000 4285.0000 2M16540398-0343254  
-33.454054 -12.214290  8.2192  0.1803 -9.4659  0.0206 -2.4871  0.0194  0.1680    9.2229    0.2950  1.0000 -99.0000 -0.6929  0.3398 -99.0000 4286.0000 2M16540499-6318482  
 -3.074074  11.839771  8.4994  0.1363 -7.8622  0.0315 -0.8568  0.0313 -0.3729   64.8526    0.0342  1.0000 -99.0000 -0.6547  0.3420 -99.0000 4287.0000 2M16540565-2444257  
 14.996493  23.891757  4.6216  0.0748 -13.2268  0.0209  0.2430  0.0242 -0.2260   35.7058    0.3814  1.0000 -99.0000 -0.4908  0.3576 -99.0000 4288.0000 2M16540603-0346435  
 -3.214099  11.712095  5.2707  0.4473 -4.2849  0.0280 -4.4402  0.0372 -0.2849   36.2625    0.0536  1.0000 -99.0000 -0.7768  0.3443 -99.0000 4290.0000 2M16541030-2455371  
-14.979662   2.441444  5.0883  0.4357 -3.0481  0.0790 -1.6587  0.0910 -0.2631  -55.9365    0.6559  1.0000 -99.0000 -0.0984  0.2285 -99.0000 4291.0000 2M16541122-3949304  
 -3.089917  11.792731  4.5110  0.2119 -2.1802  0.0257  4.2552  0.0270 -0.3576 -117.4975    0.0401  1.0000 -99.0000 -0.4647  0.3616 -99.0000 4292.0000 2M16541301-2446533  
 -3.425499  11.536066  3.9726  0.1191 -6.6160  0.0255 -3.4545  0.0239 -0.4468   53.8250    0.0324  1.0000 -99.0000 -0.3165  0.2925 -99.0000 4294.0000 2M16541378-2511544  
  0.244924  14.241947  5.3550  0.0821 -17.4804  0.0221  0.2053  0.0245 -0.3773   87.3605    0.7774  1.0000 -99.0000 -0.7435  0.3522 -99.0000 4295.0000 2M16541619-2042461  
 15.187394  23.948940  7.3160  0.1073 -4.6887  0.0165  2.0049  0.0203 -0.2403 -131.8048    0.0249  1.0000 -99.0000 -0.4840  0.3405 -99.0000 4296.0000 2M16541653-0336016  
 -2.912948  11.900859  6.5741  0.2424 -1.5225  0.0181  4.5176  0.0192 -0.3696    2.1997    0.0255  1.0000 -99.0000 -0.4962  0.3112 -99.0000 4297.0000 2M16541823-2434417  
 -0.126554  13.958948  5.3642  0.1921 -3.9752  0.0172 -3.5426  0.0236 -0.2452  144.9270    0.1004  1.0000 -99.0000 -0.2705  0.3500 -99.0000 4298.0000 2M16541887-2110152  
 -3.177638  11.692256  8.3029  0.1747 -5.6269  0.0371 -1.0937  0.0415 -0.2858  -62.4988    0.0443  1.0000 -99.0000 -0.6693  0.4266 -99.0000 4299.0000 2M16542023-2454389  
  0.450090  14.343185  5.0926  0.1532 -3.7722  0.0175 -0.8951  0.0177 -0.3561   87.4099    0.1250  1.0000 -99.0000 -0.4366  0.3502 -99.0000 4301.0000 2M16542589-2029348  
 -0.317753  13.766832  4.2890  0.0123 -5.5618  0.0175 -0.1341  0.0187 -0.3501  -40.3866    0.1517  1.0000 -99.0000  0.0279  0.0669 -99.0000 4305.0000 2M16542976-2126048  
 14.495224  23.484892  4.2193  0.3302 -7.6558  0.0229  2.1000  0.0240 -0.2690   20.9307    0.4177  1.0000 -99.0000 -0.6223  0.3761 -99.0000 4306.0000 2M16543043-0423014  
 -3.141147  11.660873  4.3494  0.0941 -4.2405  0.0258 -0.1778  0.0288 -0.2860   13.0611    0.0362  1.0000 -99.0000 -0.4196  0.3117 -99.0000 4307.0000 2M16543258-2454057  
 -0.550573  13.579012  5.2390  0.0033 -6.2829  0.0229  1.3087  0.0216 -0.4686 -112.1257    0.4330  1.0000 -99.0000 -0.6170  0.3260 -99.0000 4308.0000 2M16543342-2143421  
  0.697029  14.483521  4.9781  0.3012 -5.5295  0.0258  0.3942  0.0238 -0.3698  -29.0123    0.3454  1.0000 -99.0000  0.3652  0.0142 -99.0000 4309.0000 2M16543368-2013026  
-14.968261   2.356410  6.8144  0.1399 -3.2131  0.1210 -1.0433  0.1229 -0.2716 -103.1061    0.2696  1.0000 -99.0000  0.4387  0.0629 -99.0000 4310.0000 2M16543412-3952112  
  0.168744  14.096022  5.3967  0.0858 -0.8078  0.0195  0.2896  0.0234 -0.2499   41.2572    0.2836  1.0000 -99.0000 -0.5492  0.2853 -99.0000 4311.0000 2M16543483-2051339  
 -3.353751  11.489286  6.2749  0.4508 -4.4201  0.0223  3.6595  0.0252 -0.2593  -94.9433    0.0317  1.0000 -99.0000 -0.1916  0.2069 -99.0000 4312.0000 2M16543500-2510166  
 -3.061777  11.701546  3.5193  0.0977 -5.3940  0.0206  1.1576  0.0222 -0.3277  -53.1056    0.0285  1.0000 -99.0000 -0.2780  0.2832 -99.0000 4313.0000 2M16543657-2448545  
 15.049799  23.753781  8.2570  0.6127 -5.0754  0.0232 -2.6358  0.0262 -0.3527   16.5338    0.0297  1.0000 -99.0000 -0.6174  0.3031 -99.0000 4315.0000 2M16544039-0348373  
 -0.599846  13.502613  4.0457  0.0714 -4.5542  0.0243  1.0199  0.0222 -0.3670  -91.7544    0.3931  1.0000 -99.0000 -0.6506  0.3229 -99.0000 4316.0000 2M16544175-2148453  
 -0.528982  13.546033  5.7890  0.4655 -2.6502  0.0187 -3.1053  0.0193 -0.3899  -22.1963    0.0537  1.0000 -99.0000 -0.1732  0.1826 -99.0000 4317.0000 2M16544348-2143531  
 -3.242724  11.532152  5.4497  0.1037 -6.2362  0.0184 -1.6999  0.0190 -0.3166 -155.2388    0.0258  1.0000 -99.0000 -0.6793  0.4065 -99.0000 4318.0000 2M16544356-2503320  
-33.358877 -12.236736  6.6444  0.1556 -4.9331  0.0224 -0.1185  0.0225  0.1405  -90.8313    0.3991  1.0000 -99.0000 -0.2742  0.2062 -99.0000 4319.0000 2M16544467-6315113  
 15.348010  23.891981  6.6200  0.1243 -6.6921  0.0203  8.3897  0.0243 -0.2232  -91.3647    0.4078  1.0000 -99.0000 -0.5649  0.1333 -99.0000 4321.0000 2M16544680-0330207  
