APOGEE_ID, P_knot, s_knot, P_bar, s_bar, P_disc, s_disc, X, Y, Z, Lx, Ly, Lz
nan , 0.0 , 0.0 , 0.9486299939665277 , 0.008340514276134026 , 0.05132300455869125 , 0.008257277572271605 , -1.7792289465988969 , 1.0136788663667657 , -0.2112722010668886 , -27.210271160197507 , -74.04882534412233 , -126.13314531217073
nan , 0.0 , 0.0 , 0.006100843982726466 , 0.004757807660559641 , 0.9935882096021496 , 0.0026946206545386264 , -2.463704823605342 , 1.425634353982614 , -0.08002051052882261 , 101.46938481443438 , 162.0816958335875 , -236.4566154154977
nan , 0.0 , 0.0 , 4.9948097689302593e-11 , 5.47869099815691e-12 , 0.999999999944603 , 7.53030970912505e-12 , -2.363634939397085 , -1.2497590052794527 , -0.36441194958552037 , 97.74118675193137 , -56.09179128931578 , -441.5971071254812
nan , 0.0 , 0.0 , 0.980849371533079 , 0.002638384876392119 , 0.019150628318987215 , 0.0031824719180682803 , -2.0405543230577914 , 0.14892035262689568 , -0.1390999585539852 , 5.977523831835237 , -4.279392802054399 , -92.26998278624285
nan , 0.0 , 0.0 , 5.6994238855051385e-09 , 1.1546376749151645e-09 , 0.9999999940967133 , 8.519112082439051e-10 , -0.3893513075117161 , -2.0339340723537784 , -0.34403436119132624 , -163.91030044096067 , 59.29517320776515 , -165.05265091961928
nan , 0.0 , 0.0 , 0.5793380085484352 , 0.1375940466137292 , 0.41004515450381446 , 0.11813031342561092 , -2.9131490533157196 , 0.04366079128916181 , 0.05787514144657843 , 0.060955482638276326 , 177.11627664256778 , -130.54766162146765
nan , 0.0 , 0.0 , 0.7471426526093405 , 0.019989668749758605 , 0.2528573471957269 , 0.028687377308509177 , -2.5776935345462 , -0.56367503754517 , 0.10569291561347265 , -8.94587972783869 , -0.4889456713918123 , -220.7843607067879
nan , 0.0 , 0.0 , 0.0009900212388053436 , 0.0006708261940660725 , 0.9990099786153663 , 0.00030446667910188907 , -2.5703624944382826 , -0.8487070306340179 , 0.1801507276468631 , -34.94426561567719 , 10.147309295790716 , -450.77440459777387
nan , 0.0 , 0.0 , 3.063029207822807e-05 , 4.2059837249362245e-05 , 0.99996936970606 , 1.352514696173479e-05 , -1.6904064699772983 , 2.237324527540669 , -0.06225121325467152 , -54.54277808483457 , -53.97964641901311 , -458.9552630758807
nan , 0.0 , 0.0 , 0.8887299209295616 , 0.012181965082975421 , 0.11127007900547714 , 0.013192927515945613 , -2.584867872363067 , 0.46242167277957286 , -0.08184350761610742 , 10.229016084962103 , 24.0674592511706 , -187.08069489448025
nan , 0.0 , 0.0 , 8.516926590189762e-08 , 1.5767554844846e-07 , 0.9999998871030981 , 6.693912879551789e-08 , 1.6024121880531084 , -2.4001502091831295 , -0.1367395611587598 , -49.78902707582371 , -5.051341487509806 , -494.79876135590274
nan , 0.0 , 0.0 , 1.354851268064542e-05 , 6.785325292106692e-05 , 0.9999854493895168 , 1.0576960130737056e-05 , -1.848265221444949 , 0.7695035824977008 , -0.08612421670954416 , 77.12698509945764 , 138.78636544887087 , -415.1505830244239
nan , 0.0 , 0.0 , 2.72109164536706e-06 , 8.201277558875838e-06 , 0.9999965012046679 , 2.4778018843374383e-06 , -2.6980380181519337 , 0.4616055709938165 , 1.1910126660619813 , -151.79360328340215 , -261.3152244817059 , -242.58377546893385
nan , 0.0 , 0.0 , 0.0011475723463226489 , 0.0014513626110559058 , 0.9988518126526447 , 0.0005218773374761065 , -2.6243459333060555 , -0.024083629497609966 , -0.10027176981491376 , 17.969763088802406 , 105.82575183313818 , -495.7281892478774
nan , 0.0 , 0.0 , 0.9922230049957199 , 0.0028363930751701405 , 0.007776994958781612 , 0.004550727226217162 , -2.402783956419671 , -0.026889664106329026 , 0.10851573920566947 , 2.9589957472814987 , 104.24338552438412 , 91.34985582092746
nan , 0.0 , 0.0 , 0.3104273412121344 , 0.15710777922381358 , 0.6556741503873796 , 0.1417331123355634 , -2.7932017359295553 , -0.12304246667457862 , -0.007447566347749901 , -7.703377130725852 , 178.6441254927763 , -62.265639785913365
nan , 0.0 , 0.0 , 8.678729357412078e-09 , 2.7240511691948866e-08 , 0.9999999853345991 , 9.40238675806171e-09 , -2.821998607213427 , 0.938960218326929 , 0.0886659102700246 , -34.823035899971956 , -37.864341168456235 , -707.345681867183
nan , 0.0 , 0.0 , 0.5753114698014514 , 0.06631175050873295 , 0.4220766849789037 , 0.09705643562085708 , -2.3599958316441922 , 0.556269328834984 , -0.3533872764100229 , -11.05065029613873 , -166.65076202944405 , -188.52749760806847
nan , 0.0 , 0.0 , 0.8477792954014084 , 0.017528598088813796 , 0.15222070459858789 , 0.01819887822394725 , -0.6887026943057366 , 2.556876617446878 , -0.14976367120377562 , 5.2642736260187135 , -11.49866564125955 , -220.5220296372213
nan , 0.0 , 0.0 , 0.9853449991024427 , 0.003414446990464337 , 0.014509211575627672 , 0.004843790989091216 , -2.8517774523934456 , 0.3632902114043223 , 0.18068196325157626 , -12.984618047476596 , -95.01685509767432 , -13.894843487123216
nan , 0.0 , 0.0 , 0.8945542580718189 , 0.013615366519076022 , 0.10544574192801975 , 0.012102629704033113 , -2.828194667925959 , 0.9758444212927169 , 0.13852978078836148 , -22.813184010812044 , -43.25183646764688 , -161.07050717320476
nan , 0.0 , 0.0 , 1.4360988185125609e-05 , 2.0240035046785924e-05 , 0.9999854699676066 , 6.888321908538053e-06 , -2.9265789147239962 , -0.5568582718004975 , 0.16156422552733707 , -7.5971064611127055 , -122.25507473054101 , -558.9868729944462
nan , 0.0 , 0.0 , 0.001207903816802987 , 0.0008861895806155434 , 0.9987844033364571 , 0.00047441253965629926 , -2.8283786708997845 , -0.8955239315352099 , -0.5073574964428293 , 59.47724159385662 , -76.60571909630141 , -196.3544591008946
nan , 0.0 , 0.0 , 2.49270317910952e-08 , 7.509793161786031e-08 , 0.9999999711049954 , 2.149118916161541e-08 , -2.580866990471538 , -1.3655190778090338 , 0.3932278588730126 , 26.579391685791634 , -175.51009807247397 , -435.02643258210077
nan , 0.0 , 0.0 , 0.21577954980691205 , 0.03915658035019903 , 0.7842204501930605 , 0.036635205527645986 , -2.480252036005128 , 0.5008816480678843 , -0.3226823219362366 , 17.690674617131002 , -107.34320004940517 , -302.5996903120241
nan , 0.0 , 0.0 , 0.00806592747453799 , 0.006490902476632586 , 0.9919340699160163 , 0.0029919586848945467 , -2.20492527959778 , -0.9185521227634385 , 0.13528623120123856 , -46.97179885249138 , 83.7124151374816 , -197.17520293822855
nan , 0.0 , 0.0 , 0.002021561702154703 , 0.0015835520177429636 , 0.9979784382484889 , 0.0006546891831586965 , -2.5089210814005574 , 0.501638571666587 , 0.4327363802407376 , -76.40944974270411 , -100.75874721293526 , -326.2050793241496
nan , 0.0 , 0.0 , 0.9661727822436205 , 0.005525069158245022 , 0.033827217756254 , 0.006170754208090143 , -2.138002065258399 , 0.550760713587336 , 0.15374541853739665 , -27.461910670857673 , -76.80172532657309 , -106.76252236186691
nan , 0.0 , 0.0 , 0.7130287601132436 , 0.05719344121147174 , 0.28267574168087894 , 0.07926914316459222 , -2.0506853657108657 , -0.060596575875087544 , 0.1468124421962805 , -8.8556242374267 , -136.50714391999105 , -180.03899490089856
nan , 0.0 , 0.0 , 2.9704439911097163e-08 , 6.72326817699167e-09 , 0.9999999695309405 , 4.667651154477426e-09 , 1.807752742479476 , -0.9514215892504119 , 0.10381562440847536 , 27.004987409485935 , 25.14766791349486 , -239.77417676535086
nan , 0.0 , 0.0 , 1.3922456349307254e-09 , 3.232187746801444e-10 , 0.9999999985478882 , 2.1927692994694326e-10 , -2.4757629633796485 , -0.9295312105618981 , -0.133078845504584 , -55.131751631776424 , 196.0481976524341 , -343.7042869039034
nan , 0.0 , 0.0 , 0.9921917559917524 , 0.0010427687943556085 , 0.007798655731966928 , 0.0017713577374168163 , -1.9147235382114882 , 0.5906020950909632 , -0.14792883915694952 , 22.08792548256865 , 60.565355144390246 , -44.090423684123195
nan , 0.0 , 0.0 , 8.411094398394678e-06 , 1.2793176816523196e-05 , 0.999991588756036 , 3.979901171735634e-06 , 0.09899126711368744 , 2.90749218425277 , -0.12769354285156365 , -73.03319336476619 , -20.202119487182323 , -516.6052362063705
nan , 0.0 , 0.0 , 0.9071763483460924 , 0.00966196416989562 , 0.09282339742210885 , 0.011066563655105638 , -2.1111009808286703 , -0.2406106073610597 , -0.3840654853105665 , 23.801989826979373 , 96.60042383558533 , -191.35145835976073
nan , 0.0 , 0.0 , 1.1563996963336843e-08 , 2.9745529505111405e-09 , 0.999999872707342 , 1.164590808233612e-07 , -2.497218527630638 , 1.6090009121096627 , 0.8748406587973405 , -102.57305990378642 , 157.28220279721515 , -582.0654861730654
nan , 0.0 , 0.0 , 0.0006151358672154277 , 0.0006350671216918272 , 0.9993848641326829 , 0.00027920934724068314 , -2.5543886487877394 , 0.044126602493604776 , -0.3211342959227754 , 36.0255164680446 , -49.707408091199326 , -293.3868807122778
nan , 0.0 , 0.0 , 1.89684969814598e-08 , 2.8909768459055e-08 , 0.9999999810226197 , 9.181534643687428e-09 , 0.3739109707135846 , -2.1053480497980734 , 0.22990513086449388 , -154.34538127703834 , -59.172537780145504 , -290.84760060439044
nan , 0.0 , 0.0 , 0.6350509622930345 , 0.043111164809620406 , 0.36220720388249134 , 0.05571483931378107 , -2.394452772864774 , -0.15442869294151645 , 0.8665321134731292 , -52.11721757305897 , -123.49924211315 , -166.02274795563085
nan , 0.0 , 0.0 , 0.9755139950118561 , 0.003462141778059702 , 0.024433830255095025 , 0.0032490298759771767 , 1.848798686167843 , -0.8482614061232439 , 0.013645963199164564 , -11.880059643525978 , -27.808693599090624 , -119.0977031484388
nan , 0.0 , 0.0 , 0.0009717200786888797 , 0.0010973183154599315 , 0.9990282799211135 , 0.00041390260314844163 , -1.6395722931387597 , 2.0661717079113666 , -0.029360551730401904 , 6.138630276666657 , -1.3533500027570868 , -438.0361010970614
nan , 0.0 , 0.0 , 0.487618065090657 , 0.06258918484831594 , 0.5116567048561806 , 0.061248165066801974 , -2.518441148066632 , 0.15851330615091078 , -0.31311511683982707 , 37.182877488708165 , 78.67425315777163 , -259.2400313128741
nan , 0.0 , 0.0 , 5.493363922439826e-08 , 7.729736943411151e-07 , 0.9999999390801712 , 5.651685974772391e-08 , -2.3524641918490037 , 0.5004388909012999 , -0.0579054448549044 , 34.770924452525975 , 100.6685444435013 , -542.589734710227
nan , 0.0 , 0.0 , 0.007291574595265259 , 0.003404758241682397 , 0.9927084254044056 , 0.002388228464172304 , -2.145044930564451 , 0.01686682819743652 , -0.36437718409687325 , 53.65877202871785 , 13.002231073862266 , -315.2809109262623
nan , 0.0 , 0.0 , 0.9360469383953907 , 0.008567672615438227 , 0.06395306160454603 , 0.00949380666566954 , -1.9696361727275074 , 1.0259387910553848 , -0.0798026473622854 , -23.868315177357644 , -57.00731202922443 , -143.7811427120357
nan , 0.0 , 0.0 , 0.9533675302349465 , 0.004547795440591584 , 0.04663246976485311 , 0.00547284675819644 , -1.715363980282949 , 1.1388064273151584 , 0.1624163847507561 , 14.735163298115017 , 43.209716043814666 , -147.34556507159203
nan , 0.0 , 0.0 , 0.20261812407544577 , 0.057254873385149396 , 0.7969056618495828 , 0.0279218731377614 , -2.087078064557118 , 0.5600954857880911 , 0.12230119659285044 , -40.4617496407559 , -89.16332204379412 , -282.146511363257
nan , 0.0 , 0.0 , 0.9525502854606349 , 0.008089392955370922 , 0.04744971429335132 , 0.0064624607482477656 , -2.802571235841693 , 0.012921180345047835 , -0.3505553653587836 , 18.212419891542428 , 113.4830503077886 , -141.41922806754343
nan , 0.0 , 0.0 , 0.9999999957406913 , 8.636806825279564e-10 , 3.967748010655807e-09 , 1.4100462663390213e-09 , 1.3371747451534333 , 2.404004024486986 , -0.12499442450366233 , 8.695769117339047 , -32.3059069099894 , -528.309703693949
nan , 0.0 , 0.0 , 3.6373419538965945e-11 , 5.997183099289566e-08 , 0.9999999999188267 , 5.940981040453153e-11 , 0.20297126661753495 , 2.818895102212198 , -0.08579068097500937 , 21.952546392025695 , -16.961574142269665 , -505.38312129044897
nan , 0.0 , 0.0 , 0.008992196966139718 , 0.004467243036150252 , 0.9910078030335134 , 0.0029614556053683128 , -2.8378985991710497 , 0.9224422355716069 , 0.3361748178672894 , -19.815446825085104 , 68.51448804343893 , -355.27612408446447
nan , 0.0 , 0.0 , 0.9952327632842792 , 0.0012472384860139352 , 0.004767236715246859 , 0.0015821955209916558 , -2.2521786115464995 , 0.4916037894530406 , -0.13456660523867678 , -11.90324512738481 , -44.4469340673454 , 36.843857790875646
nan , 0.0 , 0.0 , 0.9352055142692904 , 0.010182528737395113 , 0.06441073461786155 , 0.013490536601526382 , -2.472658551047104 , 0.9424009028356131 , -0.3213608197425689 , 40.44636882635147 , 60.92652005948764 , -132.53903279407052
nan , 0.0 , 0.0 , 0.0005625491262932266 , 0.0005144826975548265 , 0.9994278964010964 , 0.00020621328974856912 , -2.7599256790730218 , 1.091901070038587 , -0.032750074534328585 , -35.51312996013538 , -103.49354828189182 , -457.7429823599043
nan , 0.0 , 0.0 , 0.9931732850201919 , 0.0013178060953106252 , 0.0068267148657162125 , 0.0015605903875916356 , -2.886477500016788 , 0.33392472646994686 , -0.14703476841422264 , 0.8707710870379433 , -0.4433322701554232 , -18.10116604495354
nan , 0.0 , 0.0 , 0.9938144896747523 , 0.001114661485268842 , 0.006185510207052597 , 0.0018520792731023198 , -2.3603999807510636 , 0.20449464254128338 , -0.11952776501353801 , 5.3270813791971054 , 58.800948596440996 , -4.5977921576327745
